set,rally,frame_num,time,hit_area,hit_x,hit_y,landing_area,landing_x,landing_y,lose_reason,getpoint_player,type,hitting
3,21,16473,00:09:09.618535072012492,D2,393,750,D2,393.0,744.0,,,,A
3,21,16483,00:09:09.952183184118326,D2,393,744,D2,393.0,753.0,,,,B
3,21,16494,00:09:10.319196107434777,D2,393,753,D2,393.0,741.0,,,,A
3,21,16505,00:09:10.686209030751229,D2,393,741,D2,396.0,741.0,,,,B
3,21,16535,00:09:11.687153367068845,D2,396,741,D2,393.0,750.0,,,,A
3,21,16552,00:09:12.254355157648888,D2,393,750,D2,393.0,747.0,,,,B
3,21,16568,00:09:12.788192137018314,D2,393,747,D2,393.0,741.0,落地,A,,A
3,22,16581,00:09:13.221934682756,D2,393,741,B2,390.0,741.0,,,,A
3,22,16627,00:09:14.756715998442928,B2,390,741,D2,393.0,750.0,,,,B
3,22,16637,00:09:15.090364110548876,D2,393,750,D2,393.0,747.0,,,,A
3,22,16650,00:09:15.524106656286563,D2,393,747,D2,393.0,741.0,,,,B
3,22,16678,00:09:16.458321370182944,D2,393,741,D2,396.0,741.0,,,,A
3,22,16690,00:09:16.858699104710013,D2,396,741,D2,396.0,750.0,,,,B
3,22,16707,00:09:17.425900895289942,D2,396,750,D2,393.0,753.0,,,,A
3,22,16719,00:09:17.826278629817125,D2,393,753,B2,390.0,747.0,,,,B
3,22,16733,00:09:18.293385986765315,B2,390,747,B2,390.0,738.0,,,,A
3,22,16744,00:09:18.660398910081767,B2,390,738,D2,396.0,756.0,,,,B
3,22,16784,00:09:19.994991358505217,D2,396,756,A2,297.0,807.0,落地,A,,A
3,23,16798,00:09:20.46209871545352,A2,297,807,D2,393.0,753.0,,,,A
3,23,16830,00:09:21.529772674192373,D2,393,753,D2,399.0,753.0,,,,B
3,23,16842,00:09:21.930150408719328,D2,399,753,D2,399.0,756.0,,,,A
3,23,16858,00:09:22.463987388088754,D2,399,756,D2,399.0,756.0,,,,B
3,23,16873,00:09:22.96445955624756,D2,399,756,D2,396.0,753.0,,,,A
3,23,16883,00:09:23.29810766835351,D2,396,753,D2,399.0,753.0,,,,B
3,23,16901,00:09:23.898674270144056,D2,399,753,D2,399.0,747.0,,,,A
3,23,16920,00:09:24.53260568314522,D2,399,747,D2,393.0,756.0,,,,B
3,23,16930,00:09:24.866253795251055,D2,393,756,D2,393.0,753.0,,,,A
3,23,16940,00:09:25.19990190735689,D2,393,753,D2,396.0,753.0,落地,B,,B
3,24,16958,00:09:25.80046850914755,D2,396,753,D2,393.0,759.0,,,,B
3,24,16974,00:09:26.334305488516975,D2,393,759,D2,393.0,762.0,,,,A
3,24,16985,00:09:26.701318411833427,D2,393,762,D2,393.0,756.0,,,,B
3,24,17020,00:09:27.869086804203903,D2,393,756,D2,393.0,753.0,,,,A
3,24,17057,00:09:29.103584818995728,D2,393,753,D2,393.0,756.0,落地,A,,B
3,25,17145,00:09:32.039688205527455,D2,393,756,D2,399.0,756.0,,,,A
3,25,17160,00:09:32.54016037368626,D2,399,756,D2,393.0,741.0,,,,B
3,25,17173,00:09:32.973902919423836,D2,393,741,D2,396.0,741.0,,,,A
3,25,17183,00:09:33.30755103152978,D2,396,741,D2,396.0,744.0,,,,B
3,25,17196,00:09:33.74129357726747,D2,396,744,B2,372.0,828.0,,,,A
3,25,17206,00:09:34.074941689373304,B2,372,828,B2,390.0,759.0,,,,B
3,25,17226,00:09:34.742237913585086,B2,390,759,D2,393.0,747.0,,,,A
3,25,17241,00:09:35.242710081743894,D2,393,747,D2,402.0,753.0,,,,B
3,25,17258,00:09:35.80991187232382,D2,402,753,D2,399.0,750.0,,,,A
3,25,17271,00:09:36.24365441806151,D2,399,750,B2,390.0,744.0,,,,B
3,25,17284,00:09:36.67739696379908,B2,390,744,D2,396.0,747.0,出界,A,,A
3,26,17335,00:09:38.3790023355391,D2,396,747,B2,390.0,738.0,,,,A
3,26,17346,00:09:38.74601525885555,B2,390,738,D2,393.0,747.0,,,,B
3,26,17361,00:09:39.24648742701436,D2,393,747,D2,393.0,753.0,,,,A
3,26,17372,00:09:39.61350035033081,D2,393,753,D2,393.0,759.0,,,,B
3,26,17383,00:09:39.98051327364726,D2,393,759,D2,393.0,759.0,,,,A
3,26,17401,00:09:40.58107987543792,D2,393,759,D2,393.0,753.0,,,,B
3,26,17421,00:09:41.248376099649704,D2,393,753,D2,396.0,747.0,落地,A,,A
3,27,17494,00:09:43.68400731802251,D2,396,747,D2,396.0,750.0,,,,A
3,27,17505,00:09:44.05102024133896,D2,396,750,B2,390.0,717.0,,,,B
3,27,17603,00:09:47.320771739976635,B2,390,717,D2,393.0,729.0,出界,A,,A
3,28,17646,00:09:48.75545862203194,D2,393,729,B2,390.0,717.0,,,,A
3,28,17665,00:09:49.3893900350331,B2,390,717,D2,393.0,759.0,,,,B
3,28,17706,00:09:50.75734729466717,D2,393,759,D2,393.0,759.0,,,,A
3,28,17730,00:09:51.55810276372131,D2,393,759,D2,393.0,759.0,,,,B
3,28,17753,00:09:52.32549342156483,D2,393,759,B2,390.0,753.0,,,,A
3,28,17766,00:09:52.759235967302516,B2,390,753,D2,393.0,753.0,,,,B
3,28,17781,00:09:53.259708135461324,D2,393,753,D2,399.0,750.0,,,,A
3,28,17792,00:09:53.626721058777775,D2,399,750,D2,393.0,756.0,,,,B
3,28,17804,00:09:54.02709879330473,D2,393,756,D2,396.0,744.0,,,,A
3,28,17816,00:09:54.427476527831914,D2,396,744,D2,393.0,756.0,落地,A,,B
3,29,17851,00:09:55.59524492020239,D2,393,756,A3,240.0,918.0,,,,A
3,29,17892,00:09:56.96320217983646,A3,240,918,D2,396.0,753.0,,,,B
3,29,17911,00:09:57.597133592837736,D2,396,753,D2,393.0,753.0,,,,A
3,29,17976,00:09:59.76584632152583,D2,393,753,,,,落地,A,,B
