set,rally,frame_num,time,hit_area,hit_x,hit_y,landing_area,landing_x,landing_y,lose_reason,getpoint_player,type,hitting
1,29,13186,00:07:19.972866666666675,B1,374,582,B1,338.0,608.0,,,,B
1,29,13209,00:07:20.74029999999999,B1,338,608,B2,374.0,802.0,,,,A
1,29,13268,00:07:22.708933333333334,B2,374,802,B2,348.0,790.0,,,,B
1,29,13287,00:07:23.342900000000043,B2,348,790,B2,350.0,650.0,,,,A
1,29,13343,00:07:25.211433333333332,B2,350,650,A2,302.0,690.0,,,,B
1,29,13354,00:07:25.578466666666657,A2,302,690,B2,346.0,636.0,,,,A
1,29,13385,00:07:26.6128333333333,B2,346,636,B2,336.0,698.0,,,,B
1,29,13400,00:07:27.113333333333287,B2,336,698,A2,284.0,690.0,,,,A
1,29,13412,00:07:27.513733333333334,A2,284,690,B1,330.0,546.0,,,,B
1,29,13459,00:07:29.081966666666688,B1,330,546,B1,342.0,502.0,,,,A
1,29,13475,00:07:29.61583333333334,B1,342,502,B1,358.0,530.0,,,,B
1,29,13502,00:07:30.51673333333332,B1,358,530,B1,322.0,526.0,,,,A
1,29,13521,00:07:31.15070000000003,B1,322,526,B1,338.0,486.0,,,,B
1,29,13567,00:07:32.68556666666666,B1,338,486,B1,320.0,488.0,,,,A
1,29,13583,00:07:33.21943333333337,B1,320,488,A1,312.0,608.0,,,,B
1,29,13693,00:07:36.889766666666674,A1,312,608,D2,412.0,858.0,,,,A
1,29,13706,00:07:37.32353333333333,D2,412,858,A2,264.0,852.0,,,,B
1,29,13752,00:07:38.85840000000002,A2,264,852,A2,280.0,774.0,,,,A
1,29,13780,00:07:39.79266666666666,A2,280,774,B2,364.0,768.0,,,,B
1,29,13791,00:07:40.15969999999999,B2,364,768,B2,332.0,738.0,,,,A
1,29,13801,00:07:40.4933666666667,B2,332,738,B2,318.0,720.0,,,,B
1,29,13816,00:07:40.99386666666669,B2,318,720,A2,266.0,658.0,,,,A
1,29,13826,00:07:41.32753333333335,A2,266,658,A2,178.0,772.0,,,,B
1,29,13836,00:07:41.66120000000001,A2,178,772,B1,342.0,546.0,,,,A
1,29,13846,00:07:41.994866666666724,B1,342,546,A2,174.0,788.0,,,,B
1,29,13856,00:07:42.328533333333326,A2,174,788,A2,170.0,764.0,,,,A
1,29,13870,00:07:42.795666666666705,A2,170,764,A2,168.0,734.0,,,,B
1,29,13887,00:07:43.362900000000025,A2,168,734,D1,462.0,542.0,,,,A
1,29,13901,00:07:43.83003333333335,D1,462,542,A1,300.0,530.0,,,,B
1,29,13917,00:07:44.3639,A1,300,530,B1,330.0,540.0,,,,A
1,29,13927,00:07:44.69756666666666,B1,330,540,A2,202.0,708.0,,,,B
1,29,13945,00:07:45.2981666666667,A2,202,708,A2,296.0,784.0,,,,A
1,29,13955,00:07:45.631833333333304,A2,296,784,B2,336.0,804.0,,,,B
1,29,13965,00:07:45.96550000000002,B2,336,804,A2,276.0,800.0,,,,A
1,29,13975,00:07:46.29916666666668,A2,276,800,D2,410.0,846.0,,,,B
1,29,13999,00:07:47.09996666666666,D2,410,846,A1,176.0,450.0,,,,A
1,29,14021,00:07:47.83403333333331,A1,176,450,A1,306.0,548.0,,,,B
1,29,14051,00:07:48.83503333333334,A1,306,548,B1,382.0,514.0,,,,A
1,29,14079,00:07:49.76929999999999,B1,382,514,A1,298.0,476.0,,,,B
1,29,14098,00:07:50.40326666666664,A1,298,476,A1,234.0,618.0,,,,A
1,29,14119,00:07:51.10396666666668,A1,234,618,B2,372.0,726.0,,,,B
1,29,14133,00:07:51.57110000000006,B2,372,726,A1,194.0,534.0,,,,A
1,29,14168,00:07:52.738933333333364,A1,194,534,D3,422.0,892.0,,,,B
1,29,14193,00:07:53.57310000000001,D3,422,892,D3,414.0,896.0,,,,A
1,29,14226,00:07:54.674199999999985,D3,414,896,D3,414.0,904.0,,,,B
1,29,14238,00:07:55.07460000000003,D3,414,904,A1,158.0,608.0,,,,A
1,29,14264,00:07:55.942133333333345,A1,158,608,A1,276.0,624.0,,,,B
1,29,14293,00:07:56.909766666666656,A1,276,624,A2,260.0,650.0,,,,A
1,29,14310,00:07:57.476999999999975,A2,260,650,A2,306.0,636.0,,,,B
1,29,14321,00:07:57.8440333333333,A2,306,636,D1,424.0,616.0,,,,A
1,29,14331,00:07:58.177700000000016,D1,424,616,B2,338.0,634.0,,,,B
1,29,14361,00:07:59.17869999999999,B2,338,634,A1,186.0,552.0,,,,A
1,29,14377,00:07:59.712566666666646,A1,186,552,A2,294.0,722.0,,,,B
1,29,14395,00:08:00.3131666666666888,A2,294,722,D2,396.0,840.0,,,,A
1,29,14422,00:08:01.2140666666666675,D2,396,840,A2,196.0,782.0,,,,B
1,29,14442,00:08:01.881400000000042,A2,196,782,D1,448.0,596.0,,,,A
1,29,14452,00:08:02.215066666666644,D1,448,596,A1,294.0,502.0,,,,B
1,29,14495,00:08:03.6498333333333335,A1,294,502,B1,358.0,502.0,,,,A
1,29,14507,00:08:04.050233333333324,B1,358,502,A2,308.0,638.0,,,,B
1,29,14543,00:08:05.2514333333333525,A2,308,638,B2,328.0,798.0,,,,A
1,29,14579,00:08:06.452633333333381,B2,328,798,D1,534.0,500.0,,,,B
1,29,14594,00:08:06.953133333333369,D1,534,500,A2,316.0,668.0,,,,A
1,29,14605,00:08:07.320166666666694,A2,316,668,A1,174.0,538.0,出界,B,,B
1,30,14643,00:08:08.588100000000054,A1,174,538,A1,180.0,518.0,,,,B
1,30,14656,00:08:09.02186666666671,A1,180,518,A1,164.0,584.0,,,,A
1,30,14674,00:08:09.622466666666696,A1,164,584,A1,180.0,452.0,,,,B
1,30,14688,00:08:10.089600000000019,A1,180,452,A1,190.0,572.0,,,,A
1,30,14701,00:08:10.523366666666675,A1,190,572,B2,374.0,646.0,,,,B
1,30,14716,00:08:11.02386666666672,B2,374,646,B1,322.0,540.0,,,,A
1,30,14731,00:08:11.524366666666708,B1,322,540,B1,362.0,496.0,,,,B
1,30,14742,00:08:11.891400000000033,B1,362,496,A1,226.0,528.0,,,,A
1,30,14754,00:08:12.291799999999967,A1,226,528,A1,194.0,558.0,,,,B
1,30,14764,00:08:12.625466666666682,A1,194,558,A1,290.0,558.0,,,,A
1,30,14793,00:08:13.59310000000005,A1,290,558,A1,298.0,490.0,,,,B
1,30,14806,00:08:14.026866666666706,A1,298,490,E1,396.0,460.0,,,,A
1,30,14817,00:08:14.39390000000003,E1,396,460,A1,278.0,460.0,出界,A,,B
1,31,14827,00:08:14.727566666666632,A1,278,460,A1,244.0,506.0,,,,A
1,31,14855,00:08:15.661833333333334,A1,244,506,B1,356.0,488.0,,,,B
1,31,14865,00:08:15.995499999999993,B1,356,488,A1,302.0,500.0,,,,A
1,31,14876,00:08:16.362533333333317,A1,302,500,A1,224.0,526.0,,,,B
1,31,14887,00:08:16.729566666666642,A1,224,526,D1,418.0,554.0,,,,A
1,31,14900,00:08:17.1633333333333,D1,418,554,A1,250.0,526.0,,,,B
1,31,14916,00:08:17.69720000000001,A1,250,526,B1,372.0,614.0,,,,A
1,31,14933,00:08:18.26443333333333,B1,372,614,D1,396.0,582.0,落地,B,,B
1,32,15058,00:08:22.435266666666678,D1,396,582,A2,236.0,710.0,,,,B
1,32,15074,00:08:22.96913333333339,A2,236,710,A2,252.0,712.0,,,,A
1,32,15089,00:08:23.469633333333377,A2,252,712,B1,344.0,518.0,,,,B
1,32,15125,00:08:24.67083333333329,B1,344,518,A1,292.0,556.0,,,,A
1,32,15141,00:08:25.204700000000003,A1,292,556,A1,280.0,592.0,,,,B
1,32,15151,00:08:25.538366666666718,A1,280,592,B2,356.0,632.0,,,,A
1,32,15163,00:08:25.938766666666652,B2,356,632,A1,316.0,514.0,,,,B
1,32,15192,00:08:26.90640000000002,A1,316,514,D1,412.0,510.0,,,,A
1,32,15214,00:08:27.64046666666667,D1,412,510,D2,404.0,654.0,,,,B
1,32,15273,00:08:29.609100000000012,D2,404,654,B1,342.0,540.0,,,,A
1,32,15301,00:08:30.543366666666714,B1,342,540,A1,160.0,622.0,,,,B
1,32,15314,00:08:30.97713333333337,A1,160,622,A2,300.0,764.0,,,,A
1,32,15342,00:08:31.911400000000015,A2,300,764,D1,398.0,534.0,,,,B
1,32,15392,00:08:33.579733333333365,D1,398,534,A1,188.0,568.0,,,,A
1,32,15430,00:08:34.84766666666667,A1,188,568,A1,276.0,580.0,,,,B
1,32,15518,00:08:37.78393333333338,A1,276,580,A1,306.0,608.0,,,,A
1,32,15534,00:08:38.317800000000034,A1,306,608,A2,260.0,684.0,,,,B
1,32,15554,00:08:38.98513333333335,A2,260,684,A2,314.0,836.0,,,,A
1,32,15595,00:08:40.35316666666665,A2,314,836,B1,332.0,496.0,,,,B
1,32,15616,00:08:41.05386666666675,B1,332,496,A1,314.0,626.0,,,,A
1,32,15685,00:08:43.356166666666695,A1,314,626,B1,318.0,552.0,,,,B
1,32,15749,00:08:45.49163333333331,B1,318,552,B1,330.0,490.0,,,,A
1,32,15764,00:08:45.9921333333333,B1,330,490,C1,372.0,404.0,,,,B
1,32,15797,00:08:47.09323333333339,C1,372,404,A1,308.0,492.0,,,,A
1,32,15822,00:08:47.927400000000034,A1,308,492,B1,386.0,478.0,,,,B
1,32,15846,00:08:48.7281999999999,B1,386,478,B2,360.0,778.0,,,,A
1,32,15905,00:08:50.696833333333416,B2,360,778,A2,234.0,790.0,,,,B
1,32,15921,00:08:51.230699999999956,A2,234,790,A2,248.0,824.0,,,,A
1,32,15931,00:08:51.56436666666673,A2,248,824,D3,450.0,896.0,,,,B
1,32,15950,00:08:52.19833333333338,D3,450,896,B2,322.0,844.0,,,,A
1,32,15973,00:08:52.965766666666696,B2,322,844,B3,392.0,886.0,,,,B
1,32,16000,00:08:53.866666666666674,B3,392,886,B1,320.0,568.0,,,,A
1,32,16027,00:08:54.76756666666665,B1,320,568,B1,378.0,506.0,,,,B
1,32,16054,00:08:55.66846666666663,B1,378,506,B1,344.0,554.0,,,,A
1,32,16065,00:08:56.035499999999956,B1,344,554,A1,144.0,572.0,,,,B
1,32,16109,00:08:57.503633333333255,A1,144,572,E1,426.0,446.0,,,,A
1,32,16120,00:08:57.87066666666658,E1,426,446,A4,268.0,468.0,,,,B
1,32,16142,00:08:58.60473333333334,A4,268,468,B1,358.0,470.0,,,,A
1,32,16170,00:08:59.53899999999999,B1,358,470,D1,432.0,500.0,,,,B
1,32,16180,00:08:59.872666666666646,D1,432,500,B2,322.0,740.0,,,,A
1,32,16203,00:09:00.6400999999999613,B2,322,740,B1,318.0,558.0,,,,B
1,32,16232,00:09:01.6077333333333854,B1,318,558,A2,302.0,642.0,,,,A
1,32,16249,00:09:02.1749666666667054,A2,302,642,D2,452.0,804.0,,,,B
1,32,16294,00:09:03.67646666666667,D2,452,804,B1,334.0,602.0,,,,A
1,32,16326,00:09:04.744199999999978,B1,334,602,B2,354.0,832.0,,,,B
1,32,16364,00:09:06.012133333333281,B2,354,832,B1,318.0,498.0,,,,A
1,32,16395,00:09:07.046500000000037,B1,318,498,B1,342.0,484.0,,,,B
1,32,16423,00:09:07.980766666666682,B1,342,484,D2,438.0,738.0,,,,A
1,32,16437,00:09:08.447900000000004,D2,438,738,D2,416.0,762.0,,,,B
1,32,16448,00:09:08.814933333333329,D2,416,762,D2,396.0,786.0,,,,A
1,32,16472,00:09:09.615733333333424,D2,396,786,A2,264.0,650.0,,,,B
1,32,16527,00:09:11.450900000000047,A2,264,650,A1,316.0,624.0,,,,A
1,32,16537,00:09:11.784566666666706,A1,316,624,D1,424.0,620.0,,,,B
1,32,16547,00:09:12.118233333333364,D1,424,620,A2,252.0,706.0,,,,A
1,32,16560,00:09:12.552000000000021,A2,252,706,B1,336.0,542.0,,,,B
1,32,16603,00:09:13.986766666666767,B1,336,542,A1,294.0,540.0,,,,A
1,32,16616,00:09:14.42053333333331,A1,294,540,A2,268.0,668.0,,,,B
1,32,16627,00:09:14.787566666666635,A2,268,668,B2,358.0,766.0,,,,A
1,32,16639,00:09:15.187966666666625,B2,358,766,A2,300.0,696.0,,,,B
1,32,16660,00:09:15.888666666666609,A2,300,696,B1,324.0,572.0,,,,A
1,32,16695,00:09:17.056500000000028,B1,324,572,A1,154.0,568.0,,,,B
1,32,16740,00:09:18.557999999999993,A1,154,568,D1,446.0,514.0,,,,A
1,32,16756,00:09:19.091866666666647,D1,446,514,A1,216.0,538.0,,,,B
1,32,16774,00:09:19.692466666666633,A1,216,538,D2,448.0,680.0,,,,A
1,32,16802,00:09:20.62673333333339,D2,448,680,B2,392.0,856.0,,,,B
1,32,16836,00:09:21.761199999999917,B2,392,856,B1,332.0,502.0,,,,A
1,32,16866,00:09:22.762200000000007,B1,332,502,B1,320.0,490.0,,,,B
1,32,16878,00:09:23.162599999999998,B1,320,490,B1,384.0,514.0,,,,A
1,32,16893,00:09:23.663099999999986,B1,384,514,B2,364.0,640.0,,,,B
1,32,16943,00:09:25.331433333333393,B2,364,640,A2,144.0,734.0,,,,A
1,32,16969,00:09:26.198966666666706,A2,144,734,A1,308.0,546.0,,,,B
1,32,17014,00:09:27.70046666666667,A1,308,546,B2,332.0,728.0,,,,A
1,32,17029,00:09:28.20096666666666,B2,332,728,D2,426.0,844.0,,,,B
1,32,17062,00:09:29.302066666666633,D2,426,844,B2,324.0,832.0,,,,A
1,32,17085,00:09:30.069499999999948,B2,324,832,A2,220.0,694.0,,,,B
1,32,17101,00:09:30.603366666666716,A2,220,694,A2,278.0,634.0,,,,A
1,32,17111,00:09:30.937033333333375,A2,278,634,B2,388.0,808.0,,,,B
1,32,17183,00:09:33.33943333333332,B2,388,808,B1,330.0,528.0,,,,A
1,32,17213,00:09:34.340433333333294,B1,330,528,E4,418.0,468.0,,,,B
1,32,17240,00:09:35.24133333333339,E4,418,468,B1,354.0,502.0,,,,A
1,32,17267,00:09:36.142233333333365,B1,354,502,B1,342.0,484.0,,,,B
1,32,17316,00:09:37.77719999999999,B1,342,484,A1,316.0,510.0,,,,A
1,32,17329,00:09:38.21096666666665,A1,316,510,B1,360.0,532.0,,,,B
1,32,17351,00:09:38.9450333333333,B1,360,532,A2,250.0,700.0,,,,A
1,32,17366,00:09:39.44553333333329,A2,250,700,B2,344.0,756.0,,,,B
1,32,17381,00:09:39.946033333333276,B2,344,756,B1,352.0,514.0,,,,A
1,32,17407,00:09:40.8135666666667,B1,352,514,B1,330.0,538.0,,,,B
1,32,17418,00:09:41.18060000000003,B1,330,538,B3,344.0,898.0,,,,A
1,32,17443,00:09:42.014766666666674,B3,344,898,B1,320.0,524.0,,,,B
1,32,17475,00:09:43.08249999999998,B1,320,524,B1,376.0,512.0,,,,A
1,32,17501,00:09:43.950033333333295,B1,376,512,A2,156.0,784.0,,,,B
1,32,17570,00:09:46.252333333333354,A2,156,784,D1,416.0,530.0,,,,A
1,32,17597,00:09:47.153233333333446,D1,416,530,B1,360.0,528.0,,,,B
1,32,17623,00:09:48.02076666666676,B1,360,528,D1,412.0,498.0,,,,A
1,32,17654,00:09:49.05513333333329,D1,412,498,A2,292.0,698.0,,,,B
1,32,17673,00:09:49.68909999999994,A2,292,698,A2,302.0,686.0,,,,A
1,32,17718,00:09:51.19060000000002,A2,302,686,A2,312.0,736.0,出界,B,,B
1,33,17740,00:09:51.92466666666667,A2,312,736,B1,328.0,614.0,,,,B
1,33,17774,00:09:53.05913333333331,B1,328,614,A1,260.0,618.0,,,,A
1,33,17842,00:09:55.3280666666667,A1,260,618,B1,328.0,602.0,,,,B
1,33,17855,00:09:55.76183333333336,B1,328,602,A1,264.0,612.0,,,,A
1,33,17865,00:09:56.095500000000015,A1,264,612,B3,374.0,876.0,,,,B
1,33,17915,00:09:57.76383333333342,B3,374,876,B2,336.0,804.0,,,,A
1,33,17939,00:09:58.56463333333329,B2,336,804,D1,440.0,488.0,,,,B
1,33,17968,00:09:59.532266666666715,D1,440,488,A1,250.0,562.0,,,,A
1,33,17982,00:09:59.99940000000004,A1,250,562,A1,300.0,568.0,,,,B
1,33,18001,00:10:00.6333666666666886,A1,300,568,B1,320.0,524.0,,,,A
1,33,18018,00:10:01.2006000000000085,B1,320,524,D1,422.0,486.0,,,,B
1,33,18047,00:10:02.1682333333334327,D1,422,486,A2,310.0,856.0,,,,A
1,33,18138,00:10:05.204600000000028,A2,310,856,A3,304.0,908.0,,,,B
1,33,18152,00:10:05.67173333333335,A3,304,908,A3,198.0,862.0,,,,A
1,33,18168,00:10:06.205600000000004,A3,198,862,A3,246.0,884.0,,,,B
1,33,18197,00:10:07.173233333333428,A3,246,884,A3,306.0,922.0,,,,A
1,33,18213,00:10:07.7070999999999685,A3,306,922,A3,306.0,922.0,,,,B
1,33,18214,00:10:07.740466666666634,A3,306,922,A3,316.0,866.0,,,,A
1,33,18215,00:10:07.773833333333414,A3,316,866,,,,出界,B,,B
