hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
2,2,0,0,3,0,0,0,0,0,7.4510000000000005,unknown
2,2,0,1,2,0,0,0,0,0,2.452,unknown
3,2,0,2,1,0,0,0,0,0,2.318,unknown
2,1,0,0,2,0,0,0,0,0,1.944,unknown
4,2,0,2,2,0,0,0,0,0,4.7589999999999995,unknown
2,2,0,0,2,0,0,0,0,0,15.964,unknown
4,2,0,2,1,0,0,0,0,0,0.0,unknown
2,1,0,0,1,0,0,0,0,0,10.013,unknown
4,1,0,2,1,0,0,0,0,0,2.835,unknown
2,1,0,1,1,0,0,0,0,0,7.031000000000001,unknown
3,1,0,1,1,0,0,0,0,0,22.103,unknown
2,2,0,1,1,0,0,0,0,0,7.59,unknown
3,1,0,0,2,0,0,0,0,0,8.961,unknown
4,2,0,1,1,0,0,0,0,0,11.125,unknown
3,1,0,4,1,0,0,0,0,0,10.031,unknown
0,1,0,0,3,0,0,0,0,0,10.9,unknown
4,3,0,2,1,0,0,0,0,0,0.0,unknown
2,1,0,2,1,0,0,0,0,0,15.329,unknown
2,1,0,1,2,0,0,0,0,0,16.11,unknown
3,2,0,2,1,0,0,0,0,0,41.235,unknown
2,1,0,1,1,0,0,0,0,0,9.116,unknown
3,1,0,2,1,0,0,0,0,0,8.58,unknown
2,1,0,0,2,0,0,0,0,0,12.001,unknown
4,2,0,2,2,0,0,0,0,0,22.122,unknown
4,2,0,0,2,0,0,0,0,0,10.193,unknown
4,2,0,1,1,0,0,0,0,0,1.2109999999999999,unknown
3,1,0,0,1,0,0,0,0,0,1.2429999999999999,unknown
4,1,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,1,2,0,0,0,0,0,8.216000000000001,unknown
3,2,0,1,2,0,0,0,0,0,8.232999999999999,unknown
3,2,0,1,2,0,0,0,0,0,14.485,unknown
3,2,0,1,2,0,0,0,0,0,6.08,unknown
3,2,0,0,3,0,0,0,0,0,9.168,unknown
4,3,0,2,1,0,0,0,0,0,33.899,unknown
2,1,0,4,1,0,0,0,0,0,9.052,unknown
2,2,0,0,2,0,0,0,0,0,27.592,unknown
4,2,0,0,2,0,0,0,0,0,15.215,unknown
4,2,0,0,2,0,0,0,0,0,7.675,unknown
4,2,0,2,2,0,0,0,0,0,4.681,unknown
2,2,0,0,2,0,0,0,0,0,16.477,unknown
4,2,0,1,2,0,0,0,0,0,10.442,unknown
3,2,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,1,2,0,0,0,0,0,3.225,unknown
3,2,0,4,1,0,0,0,0,0,18.614,unknown
0,1,0,2,1,0,0,0,0,0,6.077999999999999,unknown
2,1,0,4,1,0,0,0,0,0,4.238,unknown
0,1,0,4,1,0,0,0,0,0,15.537,unknown
4,1,0,2,2,0,0,0,0,0,1.854,unknown
2,2,0,1,1,0,0,0,0,0,1.3219999999999998,unknown
3,1,0,1,1,0,0,0,0,0,3.707,unknown
3,1,0,3,1,0,0,0,0,0,4.952,unknown
1,1,0,2,2,0,0,0,0,0,22.320999999999998,unknown
2,2,0,1,1,0,0,0,0,0,7.308,unknown
3,1,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,3,0,0,0,0,0,6.801,unknown
4,3,0,2,2,0,0,0,0,0,1.204,unknown
2,2,0,0,3,0,0,0,0,0,1.454,unknown
4,3,0,2,2,0,0,0,0,0,10.235,unknown
2,2,0,0,2,0,0,0,0,0,13.732000000000001,unknown
4,2,0,4,1,0,0,0,0,0,4.763999999999999,unknown
0,1,0,2,1,0,0,0,0,0,14.202,unknown
2,1,0,2,1,0,0,0,0,0,16.486,unknown
2,1,0,2,2,0,0,0,0,0,15.866,unknown
2,2,0,1,3,0,0,0,0,0,10.499,unknown
3,3,0,1,1,0,0,0,0,0,47.39,unknown
1,1,0,1,2,0,0,0,0,0,2.404,unknown
3,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,2,2,0,0,0,0,0,18.195,unknown
2,2,0,0,1,0,0,0,0,0,10.863,unknown
4,1,0,4,1,0,0,0,0,0,5.129,unknown
0,1,0,2,1,0,0,0,0,0,3.728,unknown
2,1,0,4,1,0,0,0,0,0,11.777999999999999,unknown
4,2,0,2,1,0,0,0,0,0,17.692,unknown
2,1,0,0,1,0,0,0,0,0,15.762,unknown
4,1,0,2,1,0,0,0,0,0,6.875,unknown
2,1,0,3,1,0,0,0,0,0,13.048,unknown
1,1,0,1,1,0,0,0,0,0,8.835,unknown
3,1,0,0,2,0,0,0,0,0,10.717,unknown
4,2,0,2,2,0,0,0,0,0,19.496,unknown
2,2,0,0,1,0,0,0,0,0,12.242,unknown
4,1,0,1,1,0,0,0,0,0,9.755,unknown
3,1,0,4,1,0,0,0,0,0,4.734,unknown
0,1,0,2,2,0,0,0,0,0,13.299000000000001,unknown
4,2,0,0,2,0,0,0,0,0,6.1610000000000005,unknown
4,2,0,2,1,0,0,0,0,0,29.711,unknown
2,1,0,2,1,0,0,0,0,0,0.0,unknown
2,1,0,2,1,0,0,0,0,0,10.597000000000001,unknown
2,1,0,0,3,0,0,0,0,0,9.283999999999999,unknown
4,3,0,0,2,0,0,0,0,0,7.4639999999999995,unknown
4,2,0,0,2,0,0,0,0,0,52.291000000000004,unknown
4,2,0,2,1,0,0,0,0,0,4.455,unknown
2,1,0,4,1,0,0,0,0,0,14.504000000000001,unknown
0,1,0,2,1,0,0,0,0,0,14.630999999999998,unknown
2,1,0,1,1,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,7.296,unknown
3,2,0,1,1,0,0,0,0,0,27.361,unknown
3,1,0,1,1,0,0,0,0,0,10.895999999999999,unknown
3,1,0,4,1,0,0,0,0,0,4.034,unknown
0,1,0,1,1,0,0,0,0,0,5.949,unknown
3,1,0,1,2,0,0,0,0,0,17.11,unknown
3,2,0,1,2,0,0,0,0,0,10.183,unknown
3,2,0,0,1,0,0,0,0,0,53.215,unknown
4,1,0,1,2,0,0,0,0,0,9.093,unknown
3,2,0,0,1,0,0,0,0,0,3.863,unknown
4,1,0,2,1,0,0,0,0,0,19.105999999999998,unknown
2,1,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,1,1,0,0,0,0,0,3.217,unknown
3,2,0,2,2,0,0,0,0,0,17.734,unknown
2,2,0,1,1,0,0,0,0,0,5.888999999999999,unknown
3,1,0,1,1,0,0,0,0,0,8.205,unknown
3,1,0,1,1,0,0,0,0,0,19.750999999999998,unknown
3,1,0,2,2,0,0,0,0,0,0.499,unknown
2,2,0,2,1,0,0,0,0,0,0.627,unknown
2,1,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,2,2,0,0,0,0,0,7.907,unknown
2,2,0,1,2,0,0,0,0,0,37.249,unknown
3,2,0,3,4,0,0,0,0,0,9.314,unknown
1,1,0,0,2,0,0,0,0,0,4.737,unknown
4,2,0,0,1,0,0,0,0,0,0.0,unknown
4,1,0,0,2,0,0,0,0,0,7.739,unknown
4,2,0,1,1,0,0,0,0,0,7.292000000000001,unknown
3,1,0,1,1,0,0,0,0,0,6.761,unknown
3,1,0,2,1,0,0,0,0,0,3.156,unknown
2,1,0,1,1,0,0,0,0,0,4.298,unknown
3,1,0,1,2,0,0,0,0,0,9.715,unknown
3,2,0,1,1,0,0,0,0,0,8.472999999999999,unknown
3,1,0,1,1,0,0,0,0,0,6.6579999999999995,unknown
3,1,0,1,1,0,0,0,0,0,11.47,unknown
2,2,0,2,1,0,0,0,0,0,13.259,unknown
2,1,0,1,1,0,0,0,0,0,7.565,unknown
3,1,0,1,3,0,0,0,0,0,7.562,unknown
3,3,0,1,2,0,0,0,0,0,8.146,unknown
3,2,0,1,1,0,0,0,0,0,0.0,unknown
3,1,0,1,1,0,0,0,0,0,7.966,unknown
