rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number_1,hitting_area_number_2,hitting_area_number_3,hitting_area_number_4,landing_area_number_1,landing_area_number_2,landing_area_number_3,landing_area_number_4
3.0,9.0,00:27:14.600,40865.0,A,,擋小球,,1.0,A3,374.0,96.0,2.0,,,1,1,,A1,212.0,492.0,2.0,1000.0,333,164,423,97,373,56,387,882,40.0,60.0,10.0,50.0,26.0,56.49999999999999,62.195257053894395,15.25,56.25,58.280571376746124,0.13139872526017898,1004.2031666948676,0,1,0,0,1,0,0,0
3.0,10.0,00:27:15.400,40885.0,B,,放小球,,1.0,A1,212.0,492.0,2.0,,,1,1,,B1,86.0,362.0,2.0,1000.0,373,56,387,882,155,369,252,285,50.0,30.0,40.0,90.0,33.75,1.7500000000000002,33.79533991543804,39.0,47.75,61.65275744036109,0.09438352610492999,15.652475842498529,1,0,0,0,1,0,0,0
3.0,11.0,00:27:16.320,40908.0,A,,挑球,,,B1,86.0,362.0,2.0,,,1,1,,B4,310.0,888.0,1.0,1000.0,155,369,252,285,187,145,397,1127,70.0,60.0,40.0,30.0,88.25,99.0,132.623762953703,64.0,70.75,95.40210951546092,0.12725810386769087,1027.12852165637,1,0,0,0,0,1,0,0
3.0,12.0,00:27:17.760,40944.0,B,,殺球,,,B4,310.0,888.0,1.0,,,1,1,,A3,389.0,89.0,2.0,1000.0,187,145,397,1127,377,138,363,131,50.0,50.0,0.0,60.0,56.25,26.25,62.07354508967568,20.0,34.0,39.44616584663204,,100.89598604503551,0,1,0,0,0,1,0,0
3.0,13.0,00:27:18.440,40961.0,A,,未擊球,,,A3,389.0,89.0,2.0,落地,殺球精準,1,2,B,,,,,,377,138,363,131,,,,,50.0,0.0,60.0,20.0,1.25,102.49999999999999,102.50762166785454,18.5,79.5,81.62413858657254,,615.6565601047389,0,1,0,0,,,,
4.0,1.0,00:27:48.680,41717.0,B,1.0,發長球,,,B2,268.0,679.0,2.0,,,1,2,,B5,90.0,-48.0,2.0,,,,,,,,,,10.0,80.0,0.0,40.0,27.25,28.000000000000004,39.07124902021946,35.0,34.0,48.79549159502341,,35.90264614203248,,,,,,,,
4.0,2.0,00:27:51.000,41775.0,A,,未擊球,,,B5,90.0,-48.0,2.0,出界,對方失誤,2,2,A,,,,,,,,,,,,,,10.0,80.0,0.0,40.0,67.75,7.000000000000001,68.11066362912639,47.5,21.0,51.935055598314314,,1145.2868636284973,,,,,,,,
,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,20.0,0.0,0.0,50.0,60.5,17.5,62.98015560476172,45.0,53.75,70.10037446404976,,10.63014581273465,,,,,,,,
,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,10.0,10.0,10.0,60.0,54.75,49.75,73.97719243118111,79.75,306.0,316.2215402214087,,976.0701819029204,,,,,,,,
5.0,1.0,00:28:04.360,42109.0,A,,殺球,1.0,,A4,331.0,11.0,1.0,,,2,2,,A1,330.0,464.0,2.0,,,,,,,,,,10.0,70.0,10.0,50.0,50.24999999999999,116.75,127.10477961115389,25.25,78.75,82.69900241236287,,138.4088147481944,,,,,,,,
5.0,2.0,00:28:04.880,42122.0,A,,掛網球,,,A1,330.0,464.0,2.0,未回擊成功,對方失誤,2,3,B,,,,,,,,,,,,,,70.0,0.0,20.0,80.0,21.75,52.5,56.82704021854384,24.5,9.5,26.27736668694183,,989.1172832379384,,,,,,,,
6.0,1.0,00:28:17.960,42449.0,B,1.0,發長球,,,A2,198.0,674.0,2.0,,,2,3,,A4,291.0,18.0,1.0,,,,,,,,,,60.0,10.0,80.0,20.0,73.5,114.75,136.27109928374395,53.0,69.5,87.40280315870882,,24.413111231467404,,,,,,,,
6.0,2.0,00:28:20.000,42500.0,A,,殺球,1.0,,A4,291.0,18.0,1.0,,,2,3,,B2,378.0,665.0,2.0,,,,,,372,-43,280,980,0.0,50.0,40.0,70.0,30.0,56.25,63.74999999999999,16.0,18.25,24.2706097986845,,984.9365461794988,,,,,1,0,0,0
6.0,3.0,00:28:20.600,42515.0,B,,擋小球,,,B2,378.0,665.0,2.0,,,2,3,,A1,337.0,428.0,2.0,1000.0,372,-43,280,980,445,340,421,242,40.0,40.0,0.0,10.0,93.5,46.0,104.20292702222909,67.5,17.75,69.79478848739353,0.0306206629582052,74.06078584514209,1,0,0,0,0,1,0,0
6.0,4.0,00:28:21.640,42541.0,A,,放小球,,1.0,A1,337.0,428.0,2.0,,,2,3,,A1,143.0,492.0,2.0,1000.0,445,340,421,242,350,223,283,835,40.0,90.0,20.0,50.0,43.5,32.25,54.150831018554086,8.0,23.75,25.06117515201552,0.1664035422966978,1117.8018607964473,0,1,0,0,1,0,0,0
6.0,5.0,00:28:22.520,42563.0,B,,挑球,,1.0,A1,143.0,492.0,2.0,,,2,3,,A4,277.0,39.0,1.0,2000.0,350,223,283,835,401,-212,436,-204,80.0,50.0,50.0,50.0,63.0,21.25,66.4873108194338,43.75,8.75,44.616420743936864,0.02506934826081887,93.03762679690406,1,0,0,0,0,0,0,1
6.0,6.0,00:28:24.120,42603.0,A,,長球,1.0,,A4,277.0,39.0,1.0,,,2,3,,B4,355.0,892.0,1.0,1000.0,401,-212,436,-204,337,-14,436,1127,50.0,50.0,0.0,70.0,21.25,13.75,25.310570914145735,25.0,31.75,40.411168010835816,0.1200588397411869,1089.7086766654654,0,0,0,1,1,0,0,0
6.0,7.0,00:28:25.320,42633.0,B,,長球,,,B4,355.0,892.0,1.0,,,2,3,,A4,360.0,26.0,1.0,1000.0,337,-14,436,1127,505,14,497,21,10.0,90.0,90.0,40.0,14.749999999999998,82.25,83.56210265425351,2.75,46.0,46.08212777205497,0.04977763051813535,90.68627239003708,1,0,0,0,0,0,1,0
6.0,8.0,00:28:26.680,42667.0,A,,切球,1.0,,A4,360.0,26.0,1.0,,,2,3,,A1,122.0,606.0,2.0,1000.0,505,14,497,21,472,-21,280,936,10.0,40.0,0.0,50.0,2.25,8.5,8.792752697534487,2.5,26.25,26.36877888716123,0.22802439562467874,924.354910194131,0,0,1,0,1,0,0,0
6.0,9.0,00:28:27.440,42686.0,B,,放小球,,1.0,A1,122.0,606.0,2.0,,,2,3,,B1,82.0,403.0,2.0,1000.0,472,-21,280,936,152,410,241,304,20.0,70.0,10.0,60.0,60.5,16.75,62.775891072927024,45.25,6.5,45.7144670755331,0.09718088803874968,115.12167476196652,1,0,0,0,1,0,0,0
6.0,10.0,00:28:28.440,42711.0,A,,挑球,,,B1,82.0,403.0,2.0,,,2,3,,A4,76.0,887.0,2.0,1000.0,152,410,241,304,247,84,200,1072,20.0,10.0,30.0,70.0,13.0,119.75,120.45356989313349,28.249999999999996,78.25,83.19329900899471,0.18306846396908452,1069.6840655071944,1,0,0,0,1,0,0,0
6.0,11.0,00:28:29.640,42741.0,B,,長球,,1.0,A4,76.0,887.0,2.0,,,2,3,,B4,47.0,22.0,1.0,1000.0,247,84,200,1072,147,0,167,-14,60.0,90.0,40.0,0.0,51.0,112.25,123.29258899057965,41.5,100.0,108.26934007372539,0.062482497549313766,82.0,1,0,0,0,0,0,0,1
6.0,12.0,00:28:30.720,42768.0,A,,切球,,,B4,47.0,22.0,1.0,,,2,3,,B1,341.0,532.0,2.0,1000.0,147,0,167,-14,138,-28,340,936,70.0,50.0,10.0,70.0,38.25,48.75,61.964707697204545,17.25,1.7500000000000002,17.338540884399702,0.11860254002339073,1037.2463545368573,0,0,0,1,1,0,0,0
6.0,13.0,00:28:31.600,42790.0,B,,挑球,,,B1,341.0,532.0,2.0,,,2,3,,A4,320.0,37.0,1.0,1000.0,138,-28,340,936,418,28,357,70,50.0,80.0,70.0,30.0,31.25,4.5,31.572337575795682,4.25,9.25,10.179636535751166,0.0848706532187527,50.24937810560445,1,0,0,0,0,0,1,0
6.0,14.0,00:28:32.640,42816.0,A,,長球,,1.0,A4,320.0,37.0,1.0,,,2,3,,F4,436.0,910.0,2.0,2000.0,418,28,357,70,380,42,520,1151,80.0,70.0,70.0,50.0,46.99999999999999,59.25,75.62778920476256,5.75,16.25,17.2373141759382,,1110.245468353733,0,0,1,0,1,0,0,0
6.0,15.0,00:28:34.040,42851.0,B,,未擊球,,,F4,436.0,910.0,2.0,出界,對方失誤,2,4,B,,,,,,380,42,520,1151,,,,,40.0,10.0,30.0,50.0,46.5,77.25,90.1654728818077,16.75,51.24999999999999,53.91776145204843,0.05071021155108264,104.27847332982968,1,0,0,0,,,,
7.0,1.0,00:28:47.680,43192.0,B,1.0,發長球,,,B2,254.0,679.0,2.0,,,2,4,,B4,92.0,32.0,1.0,,,,,,161,-157,201,-73,40.0,40.0,20.0,20.0,33.5,6.5,34.12477106150311,68.0,59.49999999999999,90.35623940824452,,970.1407114434483,,,,,0,0,0,1
7.0,2.0,00:28:49.520,43238.0,A,,殺球,,,B4,92.0,32.0,1.0,,,2,4,,A2,78.0,652.0,2.0,1000.0,161,-157,201,-73,157,-65,218,1023,70.0,70.0,30.0,20.0,4.25,29.249999999999996,29.557148035627524,15.75,33.0,36.56586522974672,0.20957218326867716,137.18600511714013,0,0,0,1,1,0,0,0
7.0,3.0,00:28:50.000,43250.0,B,,擋小球,,1.0,A2,78.0,652.0,2.0,,,2,4,,A1,299.0,334.0,2.0,1000.0,157,-65,218,1023,362,310,302,242,70.0,90.0,70.0,40.0,11.749999999999998,32.25,34.32382554436495,19.25,44.0,48.0266852905757,0.062060957936532046,52.43090691567332,1,0,0,0,0,1,0,0
7.0,4.0,00:28:51.040,43276.0,A,,挑球,,1.0,A1,299.0,334.0,2.0,,,2,4,,A3,69.0,877.0,1.0,1000.0,362,310,302,242,244,145,120,1061,0.0,0.0,50.0,80.0,5.0,97.5,97.62812094883319,26.25,120.5,123.32604145110635,0.22349566550606748,942.427716061025,0,1,0,0,1,0,0,0
7.0,5.0,00:28:52.200,43305.0,B,,長球,1.0,,A3,69.0,877.0,1.0,,,2,4,,B4,54.0,29.0,1.0,1000.0,244,145,120,1061,68,-149,90,-36,80.0,20.0,20.0,80.0,14.499999999999998,9.5,17.334935823359714,13.0,2.0,13.152946437965907,0.07580402363990978,83.19855767980596,1,0,0,0,0,0,0,1
7.0,6.0,00:28:53.760,43344.0,A,,切球,,,B4,54.0,29.0,1.0,,,2,4,,A1,68.0,547.0,2.0,1000.0,68,-149,90,-36,124,-80,184,988,30.0,70.0,80.0,40.0,79.25,25.75,83.32841652161645,18.0,276.5,277.08527568241516,0.17316195453967365,749.1928990587137,0,0,0,1,1,0,0,0
7.0,7.0,00:28:54.640,43366.0,B,,挑球,,1.0,A1,68.0,547.0,2.0,,,2,4,,A3,350.0,54.0,1.0,1000.0,124,-80,184,988,442,35,360,35,60.0,30.0,10.0,40.0,8.5,11.749999999999998,14.502155012273176,12.25,4.0,12.886523968859873,0.07608054941967757,78.77182237323191,1,0,0,0,0,0,1,0
7.0,8.0,00:28:55.880,43397.0,A,,長球,,1.0,A3,350.0,54.0,1.0,,,2,4,,A3,99.0,881.0,1.0,1000.0,442,35,360,35,298,49,216,1083,0.0,10.0,40.0,60.0,17.5,25.25,30.721531537343637,63.5,34.0,72.02950784227254,0.11088535746436497,501.7897966280303,0,0,1,0,1,0,0,0
7.0,9.0,00:28:56.960,43424.0,B,,長球,1.0,,A3,99.0,881.0,1.0,,,2,4,,B4,66.0,37.0,1.0,1000.0,298,49,216,1083,190,-50,185,0,70.0,0.0,90.0,70.0,79.25,95.0,123.71565179879222,52.24999999999999,74.25,90.79165710570548,0.0432528097995443,967.1618272037002,1,0,0,0,0,0,0,1
7.0,10.0,00:28:57.920,43448.0,A,,長球,,,B4,66.0,37.0,1.0,,,2,4,,A4,61.0,890.0,1.0,2000.0,190,-50,185,0,213,104,116,1210,0.0,0.0,80.0,50.0,15.0,5.0,15.811388300841896,7.000000000000001,46.25,46.7767303260927,0.08629230041615017,120.70211265756701,0,0,0,1,0,1,0,0
7.0,11.0,00:28:59.520,43488.0,B,,切球,1.0,,A4,61.0,890.0,1.0,,,2,4,,B1,95.0,388.0,2.0,1000.0,213,104,116,1210,131,279,174,184,80.0,90.0,80.0,30.0,50.5,70.25,86.51770050111134,38.0,51.74999999999999,64.2032904141213,0.017751760476076732,749.561204972616,0,1,0,0,0,1,0,0
7.0,12.0,00:29:00.480,43512.0,A,,挑球,,,B1,95.0,388.0,2.0,,,2,4,,A3,74.0,848.0,1.0,1000.0,131,279,174,184,204,138,126,1105,30.0,20.0,30.0,70.0,41.75,49.5,64.75579124680664,54.25,19.25,57.56409471189484,0.10827568979230749,72.49827584156743,0,1,0,0,1,0,0,0
7.0,13.0,00:29:01.600,43540.0,B,,殺球,1.0,,A3,74.0,848.0,1.0,,,2,4,,A2,286.0,325.0,2.0,1000.0,204,138,126,1105,373,346,355,210,20.0,70.0,50.0,40.0,20.5,71.75,74.6211263651253,51.24999999999999,91.0,104.43927661564875,,447.9028912610411,1,0,0,0,0,1,0,0
7.0,14.0,00:29:02.600,43565.0,A,,未擊球,,,A2,286.0,325.0,2.0,落地,翻網球,2,5,B,,,,,,373,346,355,210,,,,,80.0,20.0,80.0,0.0,24.5,48.0,53.891093883869154,28.000000000000004,35.0,44.82186966202994,0.013048466844526829,135.51752654177244,0,1,0,0,,,,
8.0,1.0,00:29:31.120,44278.0,B,1.0,發長球,,,A2,190.0,695.0,2.0,,,2,5,,A4,288.0,26.0,1.0,,,,,,425,-133,468,-103,30.0,90.0,0.0,40.0,10.75,50.24999999999999,51.387011977736165,10.0,104.0,104.47966309287182,,92.65527507918802,,,,,0,0,0,1
8.0,2.0,00:29:33.200,44330.0,A,,殺球,,,A4,288.0,26.0,1.0,,,2,5,,B2,371.0,719.0,2.0,0.0,425,-133,468,-103,391,28,290,965,80.0,10.0,80.0,30.0,24.5,5.25,25.056186860733618,52.0,5.75,52.316942762359496,0.46306074115606044,1023.7353173550281,0,0,0,1,1,0,0,0
8.0,3.0,00:29:33.680,44342.0,B,,擋小球,,,B2,371.0,719.0,2.0,,,2,5,,B1,146.0,422.0,2.0,1000.0,391,28,290,965,221,316,302,297,0.0,0.0,30.0,90.0,0.0,7.5,7.5,8.25,27.25,28.471476955015874,0.07503665770808293,40.0,1,0,0,0,0,1,0,0
8.0,4.0,00:29:34.640,44366.0,A,,放小球,,,B1,146.0,422.0,2.0,,,2,5,,A1,88.0,532.0,2.0,1000.0,221,316,302,297,238,223,221,972,30.0,20.0,30.0,50.0,18.25,34.5,39.02963617560379,26.75,18.75,32.666879251008965,0.035816371954736005,885.5851173094543,0,1,0,0,1,0,0,0
8.0,5.0,00:29:35.640,44391.0,B,,放小球,,1.0,A1,88.0,532.0,2.0,,,2,5,,A1,275.0,448.0,1.0,1000.0,238,223,221,972,346,334,319,260,90.0,50.0,90.0,0.0,60.25,16.25,62.40292461095073,55.25,45.0,71.25701719830826,0.11917319329446535,39.824615503479755,1,0,0,0,0,1,0,0
8.0,6.0,00:29:36.520,44413.0,A,,撲球,,1.0,A1,275.0,448.0,1.0,,,2,5,,B3,287.0,753.0,2.0,0.0,346,334,319,260,426,460,198,907,90.0,90.0,10.0,10.0,37.75,39.75,54.81902042174777,0.25,17.25,17.251811499086116,,920.8105125377316,0,1,0,0,0,1,0,0
8.0,7.0,00:29:36.840,44421.0,B,,未擊球,,,B3,287.0,753.0,2.0,落地,撲球得分,3,5,A,,,,,,426,460,198,907,,,,,10.0,30.0,10.0,20.0,45.25,29.249999999999996,53.88065515563076,47.75,54.5,72.459040153731,0.006838539683294965,97.94386147176351,0,1,0,0,,,,
9.0,1.0,00:29:54.720,44868.0,A,1.0,發長球,,,A2,234.0,247.0,2.0,,,3,5,,A4,116.0,913.0,1.0,,,,,,240,151,131,1112,70.0,50.0,60.0,60.0,19.25,8.75,21.1453304537905,28.999999999999996,58.99999999999999,65.7419196555744,,713.6981154521848,,,,,0,1,0,0
9.0,2.0,00:29:56.880,44922.0,B,,切球,1.0,,A4,116.0,913.0,1.0,,,3,5,,A2,352.0,269.0,2.0,1000.0,240,151,131,1112,432,223,320,178,90.0,0.0,20.0,70.0,34.75,0.0,34.75,13.0,5.75,14.2148689758295,0.1210712600083108,39.66106403010388,0,1,0,0,0,1,0,0
9.0,3.0,00:29:57.600,44940.0,A,,放小球,,1.0,A2,352.0,269.0,2.0,,,3,5,,B1,363.0,517.0,2.0,1000.0,432,223,320,178,374,125,403,874,50.0,10.0,0.0,50.0,76.25,65.25,100.35748601873206,82.5,326.25,336.519408801335,0.06538396210080878,986.0730196085887,0,1,0,0,1,0,0,0
9.0,4.0,00:29:58.640,44966.0,B,,放小球,,,B1,363.0,517.0,2.0,,,3,5,,A1,359.0,437.0,2.0,1000.0,374,125,403,874,449,340,383,310,0.0,40.0,60.0,50.0,25.0,6.5,25.83118270617898,66.5,16.25,68.45664686500501,0.03315211154662701,133.79461872586654,1,0,0,0,1,0,0,0
9.0,5.0,00:29:59.600,44990.0,A,,放小球,,1.0,A1,359.0,437.0,2.0,,,3,5,,B1,360.0,514.0,2.0,1000.0,449,340,383,310,421,254,480,698,50.0,20.0,30.0,30.0,78.75,17.0,80.5640273323026,34.25,3.25,34.40385152857162,0.21903324519350936,954.7565134629876,1,0,0,0,1,0,0,0
9.0,6.0,00:30:00.440,45011.0,B,,挑球,,,B1,360.0,514.0,2.0,,,3,5,,A4,333.0,34.0,1.0,1000.0,421,254,480,698,429,-50,488,-172,80.0,70.0,50.0,80.0,40.5,29.249999999999996,49.95810745014266,66.25,50.5,83.30253597580328,,145.0,1,0,0,0,0,0,0,1
9.0,7.0,00:30:01.720,45043.0,A,,長球,1.0,,A4,333.0,34.0,1.0,,,3,5,,B4,363.0,911.0,1.0,,429,-50,488,-172,,,,,0.0,70.0,10.0,10.0,32.5,48.25,58.17484421981721,75.25,70.25,102.9447667441138,0.0190029237516523,1002.3063403969866,0,0,0,1,,,,
9.0,8.0,00:30:03.480,45087.0,B,,長球,,,B4,363.0,911.0,1.0,,,3,5,,A4,366.0,29.0,1.0,,,,,,487,-88,540,-164,30.0,50.0,0.0,20.0,24.25,13.75,27.876961814372812,105.0,17.0,106.36728820459793,,21.0,,,,,0,0,0,1
9.0,9.0,00:30:04.720,45118.0,A,,殺球,1.0,,A4,366.0,29.0,1.0,,,3,5,,D3,409.0,776.0,2.0,1000.0,487,-88,540,-164,496,-7,291,996,90.0,70.0,0.0,40.0,10.25,68.25,69.01539683288071,22.5,58.99999999999999,63.144675151591365,,999.0245242235047,0,0,0,1,1,0,0,0
