unique_id,rally,ball_round,time,frame_num,player,server,type,around_head,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
2018-Indonesia_open-finals-1-1,5,4,00:01:21.800000,2454,B,,殺球,,,C2,71,843,1.0,,,5,5,,B2,62.0,192.0,2.0,1000.0,272,-467,111,1046,231.0,-319.0,232.0,-252.0,30.0,0.0,50.0,20.0,16.75,52.5,55.107281732997855,13.75,69.5,70.84710650407679,0.12203687967167957,1521.541981017941,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,5,00:01:22.200000,2466,A,,擋小球,,,B2,62,192,2.0,,,5,5,,A1,76.0,512.0,2.0,1000.0,231,-319,232,-252,205.0,-677.0,166.0,768.0,0.0,80.0,90.0,10.0,2.5,125.49999999999999,125.52489792865798,2.25,142.25,142.26779326326812,0.267792130205501,67.00746227100382,"[0, 0, 0, 1]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,5,6,00:01:23.200000,2495,B,,挑球,,1.0,C1,76,512,2.0,,,5,5,,B4,102.0,33.0,2.0,1000.0,205,-677,166,768,241.0,-821.0,241.0,-821.0,10.0,0.0,90.0,40.0,35.25,2.5,35.33854128285434,59.75,51.0,78.55611051980615,0.10666419267964297,1445.526201768754,"[0, 0, 1, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,7,00:01:24.100000,2524,A,,平球,,,B3,102,33,2.0,,,5,5,,B2,350.0,734.0,2.0,1000.0,241,-821,241,-821,346.0,-687.0,405.0,972.0,60.0,40.0,90.0,40.0,56.49999999999999,41.0,69.80866708367951,57.25,21.0,60.98001721875782,0.25909891933391,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,5,8,00:01:25,2551,B,,擋小球,,,B2,350,734,2.0,,,5,5,,A1,359.0,339.0,2.0,0.0,346,-687,405,972,467.0,-657.0,470.0,-737.0,20.0,80.0,60.0,40.0,5.5,59.49999999999999,59.75366097570925,6.5,63.5,63.831810251629236,0.12358397954427587,1660.0487944635845,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,9,00:01:25.800000,2575,A,,挑球,,1.0,C1,359,339,2.0,,,5,5,,B4,343.0,898.0,1.0,2000.0,467,-657,470,-737,368.0,-449.0,431.0,1226.0,0.0,80.0,70.0,80.0,47.5,127.0,135.59221954079814,48.25,147.0,154.71607059384618,0.2902482773420025,80.05623023850174,"[0, 0, 0, 1]","[1, 0, 0, 0]"
2018-Indonesia_open-finals-1-1,5,10,00:01:27.100000,2612,B,,切球,,,B3,343,898,1.0,,,5,5,,B1,136.0,338.0,2.0,0.0,368,-449,431,1226,277.0,-149.0,277.0,-149.0,10.0,0.0,30.0,30.0,12.25,0.0,12.25,8.25,89.25,89.6304914635639,0.17867918177560585,1676.1843574022519,"[1, 0, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,11,00:01:27.900000,2636,A,,擋小球,,,A1,136,338,2.0,,,5,5,,B1,359.0,558.0,2.0,1000.0,277,-149,277,-149,319.0,-449.0,464.0,869.0,30.0,70.0,0.0,70.0,48.25,148.25,155.90421739003727,47.5,148.25,155.67373734834015,0.20771809154610377,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,5,12,00:01:28.900000,2666,B,,挑球,,,B1,359,558,2.0,,,5,5,,A4,322.0,29.0,1.0,2000.0,319,-449,464,869,470.0,-742.0,467.0,-742.0,20.0,80.0,20.0,70.0,5.5,63.0,63.23962365479415,62.0,16.75,64.22275687013132,0.04867722488209678,1325.9521107491025,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,13,00:01:30,2699,A,,長球,1.0,,C3,322,29,1.0,,,5,5,,A3,73.0,814.0,1.0,1000.0,470,-742,467,-742,341.0,-701.0,216.0,936.0,90.0,0.0,20.0,0.0,62.74999999999999,192.5,202.4692877944702,62.0,192.5,202.2381022458429,0.4047067611246444,3.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,5,14,00:01:31,2731,B,,切球,1.0,,C2,73,814,1.0,,,5,5,,B1,67.0,376.0,2.0,1000.0,341,-701,216,936,219.0,28.0,219.0,28.0,20.0,70.0,60.0,10.0,27.0,124.24999999999999,127.14976405798006,26.0,37.75,45.83734830899362,0.1704494059831245,1641.7655130986277,"[0, 1, 0, 0]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,5,15,00:01:32,2761,A,,挑球,,,B1,67,376,2.0,,,5,5,,A3,56.0,854.0,1.0,1000.0,219,28,219,28,233.0,-204.0,112.0,1087.0,60.0,80.0,20.0,0.0,21.5,93.0,95.45286795062786,23.0,77.5,80.84089311728316,0.35242304124446805,0.0,"[0, 0, 1, 0]","[1, 0, 0, 0]"
2018-Indonesia_open-finals-1-1,5,16,00:01:33.200000,2795,B,,切球,1.0,,C2,56,854,1.0,,,5,5,,A2,349.0,284.0,2.0,0.0,233,-204,112,1087,305.0,-344.0,311.0,-282.0,50.0,20.0,70.0,90.0,51.24999999999999,82.0,96.69830660358019,76.75,140.25,159.87690577441134,0.5129485841680431,1296.6580119676892,"[1, 0, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,17,00:01:33.900000,2816,A,,擋小球,,1.0,C2,349,284,2.0,,,5,5,,B1,338.0,544.0,2.0,1000.0,305,-344,311,-282,438.0,-532.0,419.0,526.0,80.0,60.0,90.0,90.0,39.5,56.49999999999999,68.93837828089663,32.25,119.75,124.01663194910593,0.19029483702927938,62.289646009589745,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,18,00:01:34.800000,2844,B,,放小球,,,B1,338,544,2.0,,,5,5,,A1,365.0,422.0,2.0,1000.0,438,-532,419,526,463.0,-118.0,440.0,197.0,80.0,50.0,70.0,80.0,28.000000000000004,51.24999999999999,58.40002140410566,15.75,152.0,152.81381645649716,0.1386035513413868,1058.1705911619356,"[0, 0, 0, 1]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,5,19,00:01:35.800000,2873,A,,挑球,,1.0,C1,365,422,2.0,,,5,5,,B4,280.0,890.0,1.0,2000.0,463,-118,440,197,326.0,-327.0,356.0,1134.0,30.0,80.0,10.0,10.0,41.75,108.0,115.78887036326073,34.75,174.75,178.17161670703894,0.19527736684009236,315.83856635946154,"[0, 0, 1, 0]","[1, 0, 0, 0]"
2018-Indonesia_open-finals-1-1,5,20,00:01:37.500000,2926,B,,殺球,,,A3,280,890,1.0,,,5,5,,B2,118.0,209.0,2.0,1000.0,326,-327,356,1134,296.0,-550.0,301.0,-502.0,60.0,40.0,40.0,80.0,26.0,49.0,55.47071299343465,39.0,108.0,114.8259552540278,0.1699235122047564,1461.3079757532291,"[1, 0, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,21,00:01:38,2940,A,,擋小球,,,A2,118,209,2.0,,,5,5,,A1,106.0,530.0,2.0,1000.0,296,-550,301,-502,222.0,-523.0,200.0,702.0,10.0,20.0,60.0,40.0,17.25,32.0,36.35330108807177,18.5,44.0,47.73101716913227,0.08398846647010529,48.25971404805462,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,5,22,00:01:39.100000,2974,B,,挑球,,1.0,C1,106,530,2.0,,,5,5,,B4,88.0,33.0,1.0,1000.0,222,-523,200,702,227.0,-678.0,227.0,-678.0,50.0,50.0,10.0,50.0,1.25,58.75,58.76329636771579,2.25,18.75,18.884517468021258,0.04001249804748511,1225.1975350938312,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,23,00:01:40.600000,3017,A,,切球,,,B3,88,33,1.0,,,5,5,,A2,89.0,626.0,2.0,1000.0,227,-678,227,-678,227.0,-758.0,191.0,777.0,60.0,30.0,10.0,50.0,6.5,24.25,25.106025173252732,2.75,1.25,3.020761493398643,0.02712586404153792,0.0,"[0, 0, 0, 1]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,5,24,00:01:41.400000,3041,B,,挑球,,1.0,C1,89,626,2.0,,,5,5,,B4,96.0,49.0,1.0,1000.0,227,-758,191,777,253.0,-775.0,238.0,-683.0,70.0,90.0,80.0,50.0,3.25,44.75,44.86786154922029,7.000000000000001,38.75,39.377182479197266,0.1671683283400298,1535.4220918040746,"[0, 0, 1, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,5,25,00:01:42.200000,3065,A,,切球,,,B3,96,49,1.0,,,5,5,,B1,95.0,465.0,,0.0,253,-775,238,-683,214.0,-579.0,219.0,932.0,60.0,60.0,30.0,20.0,11.0,113.99999999999999,114.5294721894762,28.249999999999996,370.5,371.5754465784842,0.1939227939155168,93.2148056909416,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,5,26,00:01:42.800000,3084,B,,未擊球,,,B1,95,465,,未回擊成功,對方失誤,5,6,B,,,,,5000.0,214,-579,219,932,209.0,-319.0,351.0,799.0,0.0,70.0,40.0,0.0,5.0,30.75,31.15385208926819,3.5000000000000004,422.49999999999994,422.5144967927136,0.12952277004134707,1511.0082726444618,"[0, 1, 0, 0]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,6,1,00:01:47.700000,3232,B,1,發長球,,,A2,248,661,2.0,,,5,8,,B4,157.0,15.0,1.0,2000.0,209,-319,351,799,234.0,-702.0,233.0,-758.0,80.0,20.0,20.0,0.0,7.000000000000001,99.5,99.7459272351508,64.5,55.0,84.76585397434512,0.036354160697229694,1126.981809968555,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,6,2,00:01:49.800000,3295,A,,長球,,,A3,157,15,1.0,,,5,8,,A3,62.0,848.0,1.0,2000.0,234,-702,233,-758,237.0,-717.0,93.0,1019.0,50.0,50.0,20.0,50.0,6.25,6.25,8.838834764831844,5.5,58.75,59.006885191475746,0.0650043267790691,56.00892785976178,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,6,3,00:01:51,3330,B,,切球,1.0,,C2,62,848,1.0,,,5,8,,B2,167.0,229.0,2.0,0.0,237,-717,93,1019,209.0,-677.0,255.0,-523.0,80.0,0.0,50.0,60.0,22.0,15.0,26.627053911388696,86.25,151.0,173.89670065875316,0.3476438551161231,1741.962112102327,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,6,4,00:01:51.500000,3344,A,,擋小球,,,A2,167,229,2.0,,,5,8,,B2,345.0,620.0,2.0,1000.0,209,-677,255,-523,325.0,-657.0,438.0,415.0,0.0,90.0,70.0,50.0,30.0,4.75,30.373713964545068,19.25,33.75,38.85389298384398,0.038102566259447086,160.72336482291553,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,6,5,00:01:52.400000,3373,B,,挑球,,,B1,345,620,2.0,,,5,8,,A4,235.0,33.0,1.0,2000.0,325,-657,438,415,329.0,-658.0,332.0,-658.0,60.0,10.0,20.0,70.0,13.5,20.25,24.337471109381923,42.0,129.25,135.90276855163768,0.15946943280767006,1077.939237619635,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,6,6,00:01:54.100000,3424,A,,殺球,,,A3,235,33,1.0,,,5,8,,A2,93.0,730.0,2.0,0.0,329,-658,332,-658,271.0,-576.0,270.0,932.0,90.0,60.0,60.0,60.0,32.75,31.5,45.440207966073395,33.5,31.5,45.98369276167367,0.18284487961110643,3.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,6,7,00:01:54.600000,3439,B,,擋小球,,1.0,C2,93,730,2.0,,,5,8,,B1,74.0,465.0,,1000.0,271,-576,270,932,198.0,-532.0,198.0,-532.0,50.0,90.0,60.0,10.0,16.25,40.25,43.40650872853056,16.5,417.25,417.576115816027,0.18346828063728074,1508.0003315649503,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,6,8,00:01:55.400000,3461,A,,未擊球,,,B1,74,465,,未回擊成功,對方失誤,6,8,A,,,,,4000.0,198,-532,198,-532,336.0,-737.0,336.0,-737.0,40.0,0.0,30.0,40.0,33.5,25.0,41.80011961705373,65.75,408.5,413.7575528011543,0.1270618722817947,0.0,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,1,00:01:59.800000,3593,A,1,發長球,,,A2,182,256,2.0,,,6,8,,B4,331.0,898.0,1.0,3000.0,336,-737,336,-737,332.0,-432.0,461.0,1102.0,30.0,0.0,90.0,70.0,21.75,17.5,27.916169149795603,25.25,156.75,158.7706679459402,0.12031821234635354,0.0,"[0, 0, 0, 1]","[1, 0, 0, 0]"
2018-Indonesia_open-finals-1-1,7,2,00:02:02,3659,B,,切球,,,B3,331,898,1.0,,,6,8,,B2,114.0,217.0,2.0,0.0,332,-432,461,1102,249.0,-667.0,235.0,-110.0,80.0,50.0,70.0,80.0,25.5,11.25,27.871356264093073,55.75,45.5,71.96049263311085,0.19821326898066133,1539.4144990872342,"[1, 0, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,3,00:02:02.700000,3680,A,,挑球,,,A2,114,217,2.0,,,6,8,,A2,70.0,646.0,2.0,1000.0,249,-667,235,-110,230.0,-477.0,238.0,920.0,70.0,50.0,10.0,80.0,0.75,113.75,113.75247250060106,2.75,25.5,25.647855660853992,0.08827265998031326,557.1759147701918,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,7,4,00:02:03.400000,3701,B,,擋小球,,1.0,C2,70,646,2.0,,,6,8,,B2,104.0,322.0,2.0,1000.0,230,-477,238,920,246.0,-212.0,246.0,-212.0,60.0,50.0,20.0,20.0,6.5,76.25,76.52654768118055,12.0,92.0,92.77930803794561,0.01668270062070287,1397.02290603984,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,5,00:02:04.100000,3724,A,,擋小球,,,B1,104,322,2.0,,,6,8,,A1,80.0,511.0,2.0,1000.0,246,-212,246,-212,256.0,-172.0,190.0,552.0,30.0,60.0,30.0,60.0,38.25,71.0,80.64776810302936,38.25,71.0,80.64776810302936,0.16129553620605872,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,7,6,00:02:05,3750,B,,挑球,,1.0,C1,80,511,2.0,,,6,8,,A4,340.0,10.0,1.0,1000.0,256,-172,190,552,399.0,-496.0,399.0,-496.0,0.0,50.0,40.0,10.0,20.0,136.25,137.7100668070421,68.5,30.25,74.88199049170635,0.1380878343663916,727.0020632707998,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,7,00:02:06.300000,3788,A,,切球,,1.0,C3,340,10,1.0,,,6,8,,B1,321.0,516.0,2.0,1000.0,399,-496,399,-496,336.0,-717.0,464.0,673.0,30.0,50.0,90.0,80.0,8.25,71.25,71.72604129603138,17.25,42.0,45.40443260299593,0.11608536729493515,0.0,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,8,00:02:07.100000,3814,B,,擋小球,,,B1,321,516,2.0,,,6,8,,A1,363.0,374.0,2.0,1000.0,336,-717,464,673,432.0,-211.0,468.0,-328.0,70.0,50.0,10.0,10.0,1.7500000000000002,46.25,46.283096266347606,2.25,117.75,117.77149485338123,0.10933384146223386,1395.881083760361,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,9,00:02:08.100000,3842,A,,挑球,,1.0,C1,363,374,2.0,,,6,8,,B4,355.0,902.0,1.0,2000.0,432,-211,468,-328,343.0,-532.0,455.0,1144.0,90.0,60.0,60.0,90.0,14.749999999999998,6.0,15.923645939294179,9.0,29.749999999999996,31.08154597184638,0.022391714737574005,122.41323457861898,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,7,10,00:02:10.100000,3904,B,,殺球,,,B3,355,902,1.0,,,6,8,,A1,367.0,415.0,,1000.0,343,-532,455,1144,491.0,-235.0,504.0,-209.0,40.0,0.0,20.0,0.0,34.0,57.49999999999999,66.80007485025746,27.0,85.0,89.1852005660132,0.026764902391004528,1679.73807482,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,7,11,00:02:11.100000,3934,A,,未擊球,,,C1,367,415,,落地,殺球彈網,6,9,B,,,,,4000.0,491,-235,504,-209,207.0,-302.0,347.0,804.0,0.0,60.0,70.0,0.0,70.0,103.49999999999999,124.948989591753,73.25,110.0,132.15733993993675,0.08570155742134705,29.068883707497267,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,8,1,00:02:15.600000,4069,B,1,發長球,,,A2,243,655,2.0,,,8,10,,B4,148.0,23.0,1.0,2000.0,207,-302,347,804,211.0,-649.0,211.0,-649.0,40.0,80.0,60.0,60.0,11.0,93.0,93.64827814754524,3.5000000000000004,28.999999999999996,29.21044333795706,0.04295863643604676,1114.8255468906334,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,8,2,00:02:17.800000,4133,A,,殺球,,,A3,148,23,1.0,,,8,10,,A2,205.0,667.0,2.0,1000.0,211,-649,211,-649,251.0,-674.0,333.0,920.0,20.0,70.0,90.0,20.0,48.0,86.75,99.1441501047843,47.25,4.5,47.46380199689022,0.12584762611984385,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,8,3,00:02:18.300000,4148,B,,擋小球,,1.0,A2,205,667,2.0,,,8,10,,A2,306.0,297.0,2.0,1000.0,251,-674,333,920,403.0,-302.0,400.0,-667.0,50.0,70.0,10.0,90.0,11.25,8.25,13.950806428303705,29.749999999999996,24.75,38.69916019760635,0.02478911051248108,1596.1077657852554,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,8,4,00:02:19,4171,A,,挑球,,1.0,A2,306,297,2.0,,,8,10,,A3,85.0,829.0,1.0,1000.0,403,-302,400,-667,296.0,-707.0,214.0,1019.0,70.0,80.0,70.0,60.0,11.749999999999998,80.5,81.35301162218889,9.25,126.49999999999999,126.83774083450083,0.10113357503816425,365.0123285589132,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,8,5,00:02:20,4199,B,,切球,1.0,,C2,85,829,1.0,,,8,10,,A2,340.0,241.0,2.0,0.0,296,-707,214,1019,450.0,-624.0,437.0,-161.0,40.0,80.0,70.0,0.0,38.5,32.0,50.06246098625196,54.25,130.0,140.86540561827096,0.26986339136681725,1727.946758439044,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,8,6,00:02:20.600000,4217,A,,擋小球,,1.0,C2,340,241,2.0,,,8,10,,B1,333.0,511.0,1.0,1000.0,450,-624,437,-161,450.0,-579.0,431.0,499.0,40.0,20.0,70.0,90.0,21.5,80.5,83.32166584988565,18.25,35.25,39.6941431448016,0.06022976838740126,463.1824694437388,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,8,7,00:02:21.500000,4246,B,,撲球,,,B1,333,511,1.0,,,8,10,,B4,55.0,8.0,,1000.0,450,-579,431,499,364.0,-302.0,364.0,-302.0,10.0,90.0,90.0,70.0,4.75,52.24999999999999,52.46546483163949,35.25,71.75,79.9413847765974,0.052116791919687454,1078.1674267014378,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,8,8,00:02:22.300000,4269,A,,未擊球,,,B3,55,8,,落地,移動快速,8,11,B,,,,,4000.0,364,-302,364,-302,431.0,-370.0,290.0,786.0,60.0,60.0,80.0,60.0,44.0,113.5,121.73023453522136,46.99999999999999,113.5,122.84644887012404,0.08152027695951207,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,9,1,00:02:26,4379,B,1,發長球,,,A2,225,665,2.0,,,8,11,,A4,358.0,21.0,1.0,2000.0,431,-370,290,786,540.0,-756.0,552.0,-756.0,40.0,0.0,70.0,70.0,9.0,90.0,90.44888059008801,18.25,23.25,29.557148035627524,0.11648229479195539,1164.5673016189319,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,9,2,00:02:28.100000,4442,A,,切球,,,C3,358,21,1.0,,,8,11,,A2,89.0,617.0,2.0,0.0,540,-756,552,-756,395.0,-730.0,217.0,693.0,0.0,20.0,30.0,0.0,67.5,15.5,69.25676862227981,76.75,25.0,80.71903431037812,0.14982760927145572,12.0,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,9,3,00:02:28.900000,4468,B,,挑球,,1.0,C1,89,617,2.0,,,8,11,,B4,98.0,34.0,1.0,2000.0,395,-730,217,693,270.0,-694.0,245.0,-656.0,60.0,30.0,40.0,60.0,41.0,18.25,44.878307677540604,23.499999999999996,6.0,24.253865671269807,0.021361472327533982,1434.0896066843243,"[0, 0, 0, 1]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,9,4,00:02:30,4501,A,,殺球,,,B3,98,34,1.0,,,8,11,,A2,207.0,684.0,2.0,0.0,270,-694,245,-656,231.0,-657.0,311.0,669.0,50.0,20.0,90.0,30.0,23.75,15.5,28.360403734784878,29.749999999999996,15.75,33.66192210792485,0.12391630239802995,45.48626166217664,"[0, 0, 0, 1]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,9,5,00:02:30.500000,4516,B,,擋小球,,1.0,A2,207,684,2.0,,,8,11,,A2,264.0,223.0,2.0,1000.0,231,-657,311,669,365.0,-632.0,364.0,-593.0,40.0,30.0,40.0,30.0,48.5,38.25,61.768215936677336,66.0,60.75,89.70263374059871,0.1513646259863909,1328.4110809534825,"[0, 0, 1, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,9,6,00:02:31.100000,4534,A,,挑球,,1.0,A2,264,223,2.0,,,8,11,,D4,402.0,894.0,,1000.0,365,-632,364,-593,425.0,-504.0,575.0,912.0,50.0,20.0,10.0,70.0,38.75,80.5,89.34099003257127,4.75,349.25,349.2822998664547,0.2159729800808425,39.01281840626232,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,9,7,00:02:32.400000,4571,B,,未擊球,,,D3,402,894,,出界,對手失誤,8,12,B,,,,,3000.0,425,-504,575,912,210.0,-310.0,345.0,804.0,90.0,40.0,60.0,50.0,45.25,58.99999999999999,74.35430384315356,78.5,393.75,401.49883250141585,0.1877430691130834,1423.9227507136754,"[0, 1, 0, 0]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,10,1,00:02:35.700000,4672,B,1,發長球,,,A2,239,646,2.0,,,8,12,,B4,155.0,21.0,1.0,2000.0,210,-310,345,804,244.0,-740.0,261.0,-663.0,10.0,10.0,20.0,20.0,12.75,69.75,70.90574729879096,42.0,68.0,79.92496481075234,0.014651151831852675,1122.1501682038818,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,10,2,00:02:37.800000,4734,A,,長球,,,A3,155,21,1.0,,,8,12,,A3,76.0,869.0,1.0,2000.0,244,-740,261,-663,261.0,-589.0,177.0,1076.0,50.0,20.0,80.0,50.0,6.25,178.0,178.10969232470197,10.5,158.75,159.0968651482486,0.3371663165264288,78.85429601486528,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,10,3,00:02:39.100000,4772,B,,切球,,,C2,76,869,1.0,,,8,12,,B2,129.0,322.0,2.0,0.0,261,-589,177,1076,219.0,-28.0,219.0,-28.0,60.0,0.0,60.0,60.0,16.5,80.0,81.68384173139752,54.0,133.5,144.00781228808387,0.17700282483621552,1667.1175723385559,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,10,4,00:02:39.800000,4795,A,,擋小球,,,A1,129,322,2.0,,,8,12,,B1,315.0,541.0,2.0,1000.0,219,-28,219,-28,327.0,-269.0,393.0,542.0,30.0,10.0,0.0,70.0,60.75,149.75,161.6032951396722,60.0,130.75,143.8595234942755,0.3053863331912547,0.0,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,10,5,00:02:40.800000,4824,B,,放小球,,,A1,315,541,2.0,,,8,12,,A1,353.0,386.0,2.0,1000.0,327,-269,393,542,462.0,-627.0,459.0,-551.0,90.0,10.0,20.0,0.0,7.249999999999999,84.75,85.05953797194057,37.0,107.5,113.68926950244689,0.03745163547830722,813.6811414798797,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,10,6,00:02:41.600000,4848,A,,挑球,,1.0,C1,353,386,2.0,,,8,12,,A3,133.0,804.0,1.0,1000.0,462,-627,459,-551,356.0,-608.0,245.0,972.0,30.0,30.0,60.0,70.0,9.25,26.75,28.304151638938055,8.5,45.75,46.53291845564815,0.0746412252043065,76.05918747922567,"[0, 0, 0, 1]","[0, 1, 0, 0]"
2018-Indonesia_open-finals-1-1,10,7,00:02:42.400000,4873,B,,長球,1.0,,A2,133,804,1.0,,,8,12,,A3,326.0,61.0,1.0,1000.0,356,-608,245,972,425.0,-734.0,425.0,-734.0,20.0,10.0,20.0,30.0,5.5,22.25,22.919696769372845,4.5,59.25,59.42064035333176,0.08150613473843549,1583.8942515205995,"[0, 1, 0, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,10,8,00:02:43.700000,4912,A,,切球,1.0,,C3,326,61,1.0,,,8,12,,A2,84.0,611.0,2.0,1000.0,425,-734,425,-734,378.0,-697.0,227.0,735.0,20.0,90.0,50.0,70.0,37.0,17.25,40.82355325054398,38.75,4.25,38.98236780904926,0.07874206309209836,0.0,"[0, 0, 0, 1]","[0, 0, 1, 0]"
2018-Indonesia_open-finals-1-1,10,9,00:02:44.700000,4940,B,,挑球,,1.0,C1,84,611,2.0,,,8,12,,B4,90.0,33.0,1.0,1000.0,378,-697,227,735,277.0,-665.0,270.0,-717.0,80.0,50.0,50.0,40.0,18.0,41.25,45.006249566032494,56.25,34.0,65.72718235250922,0.038931028755993594,1439.9392348290257,"[0, 0, 1, 0]","[0, 0, 0, 1]"
2018-Indonesia_open-finals-1-1,10,10,00:02:45.800000,4975,A,,切球,,,B3,90,33,1.0,,,8,12,,B1,341.0,560.0,2.0,1000.0,277,-665,270,-717,306.0,-532.0,452.0,599.0,90.0,50.0,0.0,20.0,62.25000000000001,16.25,64.33603189504308,42.5,195.5,200.0662390309769,0.23624272475570543,52.46903848937962,"[0, 0, 0, 1]","[0, 0, 1, 0]"
