rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
2,9.0,00:06:17.880,9447,B,,長球,,,B4,78,24,1.0,,,0,1,,A4,74.0,905.0,1.0,1160.0,120,-50,183,7,232,111,93,1042,80.0,50.0,70.0,60.0,10.5,8.75,13.667936932836644,10.75,61.5,62.43246351058077,,84.95881355103778,4,1
2,10.0,00:06:19.040,9476,A,,長球,1.0,,A4,74,905,1.0,,,0,1,,B4,88.0,25.0,1.0,,232,111,93,1042,,,,,50.0,70.0,30.0,50.0,28.749999999999996,19.25,34.5994942159564,8.25,18.75,20.484750425621495,,941.3192869584688,1,
2,11.0,00:06:20.600,9515,B,,長球,,,B4,88,25,1.0,,,0,1,,A5,48.0,-58.0,2.0,,,,,,,,,,30.0,0.0,50.0,90.0,39.25,52.5,65.55007627760627,53.75,60.25,80.74109858058658,,746.4187832577634,,
2,12.0,00:06:21.880,9547,A,,未擊球,,,A5,48,-58,,出界,對方出界,1,1,A,,,,,,,,,,,,,,0.0,30.0,10.0,20.0,77.5,138.25,158.49073316758933,57.75,83.0,101.11410633536745,,75.07329751649384,,
3,1.0,00:06:34.640,9866,A,1.0,發長球,,,B2,226,694,2.0,,,1,1,,A4,335.0,3.0,2.0,,,,,,,,,,30.0,10.0,80.0,0.0,15.75,37.75,40.90385067447807,7.000000000000001,37.5,38.14773912042495,,957.300893136531,,
3,2.0,00:06:37.280,9932,B,,過渡切球,,1.0,A4,335,3,2.0,,,1,1,,B1,328.0,499.0,2.0,,,,,,359,35,384,781,20.0,20.0,80.0,50.0,3.0,49.5,49.59082576444962,10.5,36.25,37.7400649178032,,111.89280584559492,,1
3,3.0,00:06:38.240,9956,A,,挑球,,,B1,328,499,2.0,,,1,1,,A4,333.0,51.0,1.0,1200.0,359,35,384,781,414,7,364,63,10.0,20.0,0.0,20.0,10.25,39.5,40.80824058937116,2.5,2.0,3.2015621187164243,0.0611613587615216,46.14108798023731,1,3
3,4.0,00:06:39.440,9986,B,,長球,,1.0,A4,333,51,1.0,,,1,1,,B4,248.0,905.0,1.0,1200.0,414,7,364,63,317,70,341,1027,30.0,90.0,30.0,40.0,39.25,27.750000000000004,48.06896087913697,0.75,8.5,8.533024082938006,0.047974401610406184,960.5664995199447,3,1
3,5.0,00:06:40.640,10016,A,,殺球,,,B4,248,905,1.0,,,1,1,,A3,372.0,134.0,2.0,600.0,317,70,341,1027,299,84,397,138,10.0,50.0,70.0,70.0,19.75,41.25,45.734286919115725,38.25,33.25,50.68160415772176,,201.80436070610565,1,2
3,6.0,00:06:41.240,10031,B,,未擊球,,,A3,372,134,,落地,對方未擊球,2,1,A,,,,,,299,84,397,138,,,,,0.0,60.0,60.0,50.0,15.0,38.5,41.31888188225814,14.000000000000002,68.75,70.16097562035465,0.018223934247756316,955.5364985179791,2,
4,1.0,00:06:55.000,10375,A,1.0,發長球,,,B2,254,694,2.0,,,2,1,,B4,104.0,7.0,1.0,,,,,,142,-126,182,-103,20.0,90.0,40.0,30.0,8.0,57.75,58.30147939803929,11.5,33.25,35.18255959989267,,172.2614292289484,,4
4,2.0,00:06:57.280,10432,B,,切球,,,B4,104,7,1.0,,,2,1,,B1,343.0,587.0,2.0,880.0,142,-126,182,-103,249,0,377,952,30.0,90.0,40.0,60.0,19.25,89.75,91.79120328223179,36.0,31.5,47.83565615730591,0.2701195019910684,1102.7443039979848,4,1
4,3.0,00:06:58.160,10454,A,,放小球,,,B1,343,587,2.0,,,2,1,,A1,327.0,404.0,2.0,1040.0,249,0,377,952,452,427,413,229,30.0,20.0,80.0,0.0,38.25,79.5,88.22308371395776,37.0,52.5,64.22810911119835,0.06443751726086615,67.0,1,1
4,4.0,00:06:59.200,10480,B,,挑球,,1.0,A1,327,404,2.0,,,2,1,,B4,338.0,892.0,1.0,1400.0,452,427,413,229,312,151,405,1102,0.0,70.0,30.0,70.0,37.5,61.75000000000001,72.24480950213655,46.75,36.75,59.46532603122596,0.07685478880240479,803.0896587554842,1,1
4,5.0,00:07:00.600,10515,A,,切球,,,B4,338,892,1.0,,,2,1,,A2,359.0,302.0,2.0,840.0,312,151,405,1102,464,229,371,84,70.0,80.0,20.0,70.0,0.75,32.0,32.00878785583734,13.0,36.75,38.981566156325734,0.045223361797382386,136.41847382227965,1,2
4,6.0,00:07:01.440,10536,B,,挑球,,1.0,A2,359,302,2.0,,,2,1,,B3,345.0,876.0,1.0,1080.0,464,229,371,84,353,-7,415,1094,60.0,60.0,40.0,0.0,6.5,36.0,36.58209944768069,3.5000000000000004,70.0,70.08744538075275,0.05663724811430389,1170.465292095413,2,1
4,7.0,00:07:02.520,10563,A,,殺球,,,B3,345,876,1.0,,,2,1,,B3,210.0,180.0,2.0,440.0,353,-7,415,1094,307,118,374,118,0.0,90.0,80.0,40.0,20.0,42.75,47.19706028981042,12.0,46.5,48.023431780746364,0.07703832193844445,1083.016620371082,1,2
4,8.0,00:07:02.960,10574,B,,擋小球,,1.0,B3,210,180,2.0,,,2,1,,A1,157.0,544.0,2.0,1080.0,307,118,374,118,274,158,262,961,30.0,0.0,30.0,80.0,13.25,15.0,20.014057559625435,33.25,57.99999999999999,66.85478666483051,0.10892312391893605,136.82105101189657,2,1
4,9.0,00:07:04.040,10601,A,,挑球,,1.0,A1,157,544,2.0,,,2,1,,A4,281.0,37.0,1.0,960.0,274,158,262,961,367,-36,430,-157,50.0,80.0,40.0,50.0,31.25,43.0,53.15602035517708,9.0,31.25,32.52018603882825,0.023347865416536946,850.7555465584694,1,4
4,10.0,00:07:05.000,10625,B,,長球,1.0,,A4,281,37,1.0,,,2,1,,A4,132.0,896.0,1.0,1160.0,367,-36,430,-157,306,-73,216,1094,60.0,50.0,40.0,20.0,6.0,51.24999999999999,51.600024224800514,13.5,34.5,37.04726710568541,,79.0,4,1
4,11.0,00:07:06.160,10654,A,,長球,1.0,,A4,132,896,1.0,,,2,1,,B4,71.0,15.0,1.0,,306,-73,216,1094,,,,,0.0,0.0,30.0,10.0,12.5,100.0,100.77822185373186,1.7500000000000002,60.25,60.2754095796951,,108.46197490364999,1,
4,12.0,00:07:07.600,10690,B,,切球,,,B4,71,15,1.0,,,2,1,,B1,64.0,467.0,2.0,,,,,,,,,,80.0,80.0,40.0,10.0,40.5,88.0,96.87233867312175,6.5,44.75,45.219603050004764,,604.4766331298506,,
4,13.0,00:07:07.960,10699,B,,掛網球,,,B1,64,467,1.0,未回擊成功,對方失誤,3,1,A,,,,,,,,,,,,,,50.0,90.0,90.0,50.0,13.75,27.750000000000004,30.96974329890385,27.750000000000004,13.75,30.96974329890385,,126.37246535539299,,
5,1.0,00:07:26.080,11152,A,1.0,發長球,,,B2,243,686,2.0,,,3,1,,A4,280.0,38.0,1.0,,,,,,,,,,50.0,30.0,70.0,20.0,1.25,34.25,34.272802628323234,3.25,14.499999999999998,14.85976110171358,,1028.0700365247496,,
5,2.0,00:07:28.320,11208,B,,切球,1.0,,A4,280,38,1.0,,,3,1,,A1,95.0,518.0,2.0,,,,,,363,-149,249,928,80.0,70.0,0.0,10.0,8.0,1.7500000000000002,8.1891696770796,0.0,15.25,15.25,,115.93532679903913,,1
5,3.0,00:07:29.040,11226,A,,放小球,,1.0,A1,95,518,2.0,,,3,1,,B1,68.0,412.0,2.0,1040.0,363,-149,249,928,135,381,219,273,20.0,0.0,20.0,10.0,34.5,17.5,38.6846222677694,12.0,25.25,27.956439329785905,0.10551852672757812,741.7277128434665,1,1
5,4.0,00:07:30.080,11252,B,,挑球,,,B1,68,412,2.0,,,3,1,,B4,292.0,886.0,1.0,1280.0,135,381,219,273,286,210,393,1054,20.0,30.0,70.0,80.0,65.5,78.25,102.04563929928607,39.25,37.0,53.940360584630874,0.16164109465483467,1035.3018883398213,1,2
5,5.0,00:07:31.360,11284,A,,殺球,,,B4,292,886,1.0,,,3,1,,A3,341.0,63.0,2.0,600.0,286,210,393,1054,288,63,367,63,40.0,70.0,10.0,70.0,66.0,11.749999999999998,67.03776920512794,70.25,218.25,229.27739749046353,,22.80350850198276,2,3
5,6.0,00:07:31.960,11299,B,,未擊球,,1.0,A3,341,63,2.0,落地,殺球得分,4,1,A,,,,,,288,63,367,63,,,,,90.0,20.0,60.0,40.0,2.25,34.5,34.573291714848324,9.0,49.0,49.8196748283246,0.010094705565223749,690.0586931558793,3,
6,1.0,00:07:56.840,11921,A,1.0,發小球,,,B2,259,688,2.0,,,4,1,,B1,128.0,354.0,2.0,,,,,,138,310,180,210,0.0,90.0,40.0,20.0,25.0,17.25,30.373713964545068,71.5,13.0,72.67220926874316,,177.341478509682,,2
6,2.0,00:07:57.640,11941,B,,放小球,,1.0,B1,128,354,2.0,,,4,1,,A1,102.0,506.0,2.0,840.0,138,310,180,210,196,235,220,839,40.0,20.0,20.0,50.0,6.0,44.5,44.90267252625394,23.0,38.75,45.06176317012019,0.08120097222787273,97.0,2,1
6,3.0,00:07:58.480,11962,A,,放小球,,1.0,A1,102,506,2.0,,,4,1,,B1,85.0,438.0,2.0,880.0,196,235,220,839,135,438,232,357,0.0,70.0,80.0,50.0,7.5,3.25,8.173891362135908,0.5,46.25,46.25270262373865,0.030033974824863304,810.6318523226188,1,1
