rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
25.0,20.0,01:05:19.320,97983.0,A,,長球,1.0,,A4,283.0,47.0,1.0,,,14,10,,B4,215.0,911.0,1.0,,373,-88,435,-228,,,,,20.0,30.0,30.0,50.0,10.5,13.25,16.905990062696713,6.75,13.75,15.317473682040388,0.08252730890363524,108.16653826391968,4,
25.0,21.0,01:05:21.200,98030.0,B,,切球,,,B4,215.0,911.0,1.0,,,14,10,,A2,350.0,302.0,2.0,,,,,,220,-14,261,-14,60.0,60.0,60.0,60.0,34.0,26.5,43.107423954581186,41.5,44.0,60.48346881586737,,50.00999900019995,,4
25.0,22.0,01:05:21.960,98049.0,A,,挑球,,1.0,A2,350.0,302.0,2.0,,,14,10,,A3,118.0,863.0,1.0,1240.0,220,-14,261,-14,188,398,318,1105,40.0,10.0,60.0,0.0,9.0,52.74999999999999,53.51226494926187,21.0,130.0,131.68523075880606,,494.2590413942875,4,2
25.0,23.0,01:05:23.200,98080.0,B,,長球,1.0,,A3,118.0,863.0,1.0,,,14,10,,B3,89.0,67.0,1.0,,188,398,318,1105,,,,,10.0,60.0,10.0,40.0,34.75,41.5,54.12774242474924,29.749999999999996,61.0,67.86797845818012,0.06509481225313125,47.042533945356304,2,
25.0,24.0,01:05:24.240,98106.0,A,,長球,,,B3,89.0,67.0,1.0,,,14,10,,B3,345.0,878.0,2.0,,,,,,349,223,443,1223,10.0,0.0,30.0,30.0,9.75,127.49999999999999,127.87225070358305,14.249999999999998,69.25,70.70095473188464,,606.1394229053246,,2
25.0,25.0,01:05:25.440,98136.0,B,,過渡切球,,,B3,345.0,878.0,2.0,,,14,10,,B2,118.0,324.0,2.0,920.0,349,223,443,1223,408,254,393,235,30.0,40.0,40.0,40.0,1.7500000000000002,24.0,24.06371750166628,16.0,44.0,46.8187996428785,,51.088159097779204,2,2
25.0,26.0,01:05:26.360,98159.0,A,,挑球,,,B2,118.0,324.0,2.0,,,14,10,,B4,359.0,910.0,2.0,,408,254,393,235,,,,,,,,,,,,,,,,90.78546139112804,2,
25.0,27.0,01:05:27.720,98193.0,B,,過渡切球,,,B4,359.0,910.0,2.0,,,14,10,,A1,310.0,465.0,2.0,,,,,,,,,,,,,,,,,,,,,798.3445371517238,,
25.0,28.0,01:05:28.040,98201.0,B,,掛網球,,,A1,310.0,465.0,2.0,未回擊成功,對方失誤,15,10,A,,,,,,,,,,,,,,,,,,,,,,,,,164.12495239907915,,
26.0,1.0,01:05:55.720,98893.0,A,1.0,發小球,,,B2,176.0,266.0,2.0,,,15,10,,A1,147.0,602.0,2.0,,,,,,190,-118,335,969,,,,,,,,,,,,968.0960696129284,,1
26.0,2.0,01:05:56.520,98913.0,B,,放小球,,1.0,A1,147.0,602.0,2.0,,,15,10,,A1,291.0,396.0,2.0,800.0,190,-118,335,969,288,35,337,35,,,,,,,,,,,0.1367704439443504,513.2562712719641,1,3
26.0,3.0,01:05:57.320,98933.0,A,,放小球,,1.0,A1,291.0,396.0,2.0,,,15,10,,B1,327.0,547.0,2.0,880.0,288,35,337,35,167,184,415,1123,,,,,,,,,,,,453.467749680173,3,2
26.0,4.0,01:05:58.200,98955.0,B,,挑球,,,B1,327.0,547.0,2.0,,,15,10,,B4,129.0,16.0,1.0,,167,184,415,1123,,,,,,,,,,,,,,,0.047250707538639004,100.26464980241042,2,
26.0,5.0,01:06:00.080,99002.0,A,,長球,,,B4,129.0,16.0,1.0,,,15,10,,B3,341.0,872.0,1.0,,,,,,100,84,187,1141,,,,,,,,,,,,811.1405550211381,,1
26.0,6.0,01:06:01.440,99036.0,B,,切球,,,B3,341.0,872.0,1.0,,,15,10,,D2,9.0,211.0,2.0,,100,84,187,1141,,,,,,,,,,,,,,,,62.369864518050704,1,
26.0,7.0,01:06:02.280,99057.0,A,,未擊球,,,D2,9.0,211.0,2.0,出界,對方失誤,16,10,A,,,,,,,,,,,,,,,,,,,,,,,,,109.16501271011697,,
27.0,1.0,01:06:21.480,99537.0,A,1.0,發小球,,,B2,153.0,260.0,2.0,,,16,10,,B2,284.0,611.0,2.0,,,,,,348,279,156,1141,,,,,,,,,,,,976.5336655743108,,2
27.0,2.0,01:06:22.040,99551.0,B,,放小球,,1.0,B2,284.0,611.0,2.0,,,16,10,,A1,312.0,381.0,2.0,920.0,348,279,156,1141,411,273,375,171,,,,,,,,,,,,70.0,2,2
27.0,3.0,01:06:22.960,99574.0,A,,挑球,,1.0,A1,312.0,381.0,2.0,,,16,10,,A4,105.0,918.0,1.0,,411,273,375,171,,,,,,,,,,,,,,,0.019870063899540037,883.1789173208336,2,
27.0,4.0,01:06:25.040,99626.0,B,,切球,1.0,,A4,105.0,918.0,1.0,,,16,10,,A1,329.0,328.0,2.0,,,,,,407,304,408,254,,,,,,,,,,,,996.2554893198833,,2
27.0,5.0,01:06:25.920,99648.0,A,,挑球,,1.0,A1,329.0,328.0,2.0,,,16,10,,B3,306.0,842.0,1.0,1120.0,407,304,408,254,383,328,399,822,,,,,,,,,,,0.03425941079454278,93.7709976485267,2,1
27.0,6.0,01:06:27.040,99676.0,B,,切球,,,B3,306.0,842.0,1.0,,,16,10,,A1,306.0,328.0,2.0,920.0,383,328,399,822,428,369,430,322,,,,,,,,,,,0.03953874681878524,965.3792001073982,1,1
27.0,7.0,01:06:27.960,99699.0,A,,放小球,,1.0,A1,306.0,328.0,2.0,,,16,10,,B1,329.0,553.0,2.0,1080.0,428,369,430,322,338,197,437,795,,,,,,,,,,,0.10343607824064452,809.830229122129,1,1
27.0,8.0,01:06:29.040,99726.0,B,,放小球,,,B1,329.0,553.0,2.0,,,16,10,,A1,333.0,368.0,2.0,1000.0,338,197,437,795,298,145,337,178,,,,,,,,,,,,38.28837943815329,1,2
27.0,9.0,01:06:30.040,99751.0,A,,放小球,,1.0,A1,333.0,368.0,2.0,,,16,10,,B1,344.0,592.0,2.0,,298,145,337,178,,,,,,,,,,,,,,,,691.2712926196198,2,
27.0,10.0,01:06:31.120,99778.0,B,,放小球,,,B1,344.0,592.0,2.0,,,16,10,,A1,100.0,496.0,2.0,,,,,,,,,,,,,,,,,,,,,111.83022847155415,,
27.0,11.0,01:06:32.320,99808.0,B,,掛網球,,,A1,100.0,496.0,2.0,未回擊成功,對方失誤,17,10,A,,,,,,,,,,,,,,,,,,,,,,,,,70.09279563550022,,
28.0,1.0,01:06:52.400,100310.0,A,1.0,發小球,,,B2,181.0,245.0,2.0,,,17,10,,A2,154.0,625.0,2.0,,,,,,,,,,,,,,,,,,,,,964.664190275559,,
28.0,2.0,01:06:53.280,100332.0,B,,挑球,,1.0,A2,154.0,625.0,2.0,,,17,10,,B4,97.0,49.0,1.0,,,,,,254,35,313,104,,,,,,,,,,,,144.91721774861674,,3
28.0,3.0,01:06:54.160,100354.0,A,,長球,,,B4,97.0,49.0,1.0,,,17,10,,A1,81.0,581.0,2.0,1200.0,254,35,313,104,236,125,163,920,,,,,,,,,,,0.07608885899269299,1039.729291690871,3,1
28.0,4.0,01:06:55.360,100384.0,B,,挑球,,1.0,A1,81.0,581.0,2.0,,,17,10,,B4,83.0,43.0,1.0,1000.0,236,125,163,920,167,-149,218,7,,,,,,,,,,,0.05694863868447711,123.00406497347964,1,4
28.0,5.0,01:06:56.360,100409.0,A,,殺球,,,B4,83.0,43.0,1.0,,,17,10,,D3,410.0,850.0,2.0,840.0,167,-149,218,7,237,0,354,961,,,,,,,,,,,0.05027538397108141,954.7565134629876,4,1
28.0,6.0,01:06:57.200,100430.0,B,,未擊球,,,D3,410.0,850.0,2.0,出界,對方失誤,17,11,B,,,,,13760.0,237,0,354,961,144,410,230,916,,,,,,,,,,,,,1,2
29.0,1.0,01:07:10.960,100774.0,B,1.0,發長球,,,B2,239.0,711.0,2.0,,,17,11,,A4,290.0,43.0,1.0,,144,410,230,916,,,,,,,,,,,,,,,,,2,
29.0,2.0,01:07:12.960,100824.0,A,,長球,1.0,,A4,290.0,43.0,1.0,,,17,11,,A3,140.0,876.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
29.0,3.0,01:07:14.080,100852.0,B,,長球,1.0,,A3,140.0,876.0,1.0,,,17,11,,A4,299.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
29.0,4.0,01:07:15.600,100890.0,A,,切球,1.0,,A4,299.0,45.0,1.0,,,17,11,,A2,84.0,618.0,2.0,,,,,,348,427,96,804,,,,,,,,,,,,,,1
